Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandl‰nge auf Abhaspel]
330;0,2;34,5;282,646;275,922;276;330;0,441262;0,578704;0;276,65;;6276,68
331;0,2;34,5;282,697;275,915;276;330;0,470197;0,622106;0;276,657;;6276,68
332;0,2;34;282,617;275,911;276;330;0,434028;0,578704;0;276,662;;6276,68
333;0,2;34,5;282,494;275,911;276;330;0,434028;0,578704;0;276,669;;6276,68
334;0,2;36;282,436;275,911;276;330;0,434028;0,578704;0;276,676;;6276,68
335;0,2;35,5;282,501;275,93;276;330;0,434028;0,578704;0;276,679;;6276,68
336;0,2;35;282,588;275,94;276;330;0,434028;0,578704;0;276,682;;6276,68
337;0,2;34,5;283,247;275,937;276;330;0,434028;0,578704;0;276,684;;6276,68
338;0,2;38,5;283,254;275,93;276;330;0,434028;0,578704;0;276,686;;6276,68
339;0,2;32,5;283,145;275,922;276;330;0,434028;0,578704;0;276,695;;6276,68
340;0,2;26,5;283,21;275,911;276;330;0,434028;0,578704;0;276,696;;6276,68
341;0,2;24;283,138;275,911;276;330;0,434028;0,578704;0;276,695;;6276,68
342;0,2;22;283,189;275,919;276;330;0,434028;0,557002;0;276,697;;6276,68
343;0,2;19,5;283,261;275,94;276;330;0,434028;0,434028;0;276,699;;6276,68
344;0,2;20;283,384;275,937;276;330;0,434028;0,434028;0;276,699;;6276,68
345;0,2;23,5;283,456;275,93;276;330;0,434028;0,434028;0;276,696;;6276,68
346;0,2;23;283,456;275,922;276;330;0,434028;0,448495;0;276,699;;6276,68
347;0,2;23;283,427;275,919;276;330;0,434028;0,470197;0;276,699;;6276,68
348;0,2;22,5;283,326;275,911;276;330;0,484664;0,470197;0;276,7;;6276,68
349;0,2;21;283,275;275,911;276;330;0,434028;0,441262;0;276,7;;6276,68
350;0,2;21;283,232;275,937;276;330;0,434028;0,491898;0;276,7;;6276,68
351;0,2;23,5;283,268;275,94;276;330;0,477431;0,491898;0;276,7;;6276,68
352;0,2;26;283,355;275,93;276;330;0,484664;0,484664;0;276,696;;6276,68
353;0,2;28;283,413;275,922;276;330;0,434028;0,448495;0;276,697;;6276,68
354;0,2;24;283,442;275,915;276;330;0,434028;0,477431;0;276,693;;6276,68
355;0,2;24;283,384;275,911;276;330;0,434028;0,434028;0;276,694;;6276,68
356;0,2;25;283,319;275,911;276;330;0,477431;0,455729;0;276,693;;6276,68
357;0,2;25;283,058;275,94;276;330;0,434028;0,506366;0;276,693;;6276,68
358;0,2;25;283,066;275,937;276;330;0,434028;0,477431;0;276,694;;6276,68
359;0,2;25;283,073;275,926;276;330;0,434028;0,477431;0;276,692;;6276,68
360;0,2;25;283,145;275,926;276;330;0,477431;0,470197;0;276,691;;6276,68
361;0,2;22;283,21;275,919;276;330;0,434028;0,477431;0;276,685;;6276,68
362;0,2;21,5;283,348;275,911;276;330;0,434028;0,434028;0;276,684;;6276,68
363;0,2;21;283,319;275,908;276;330;0,434028;0,477431;0;276,68;;6276,68
364;0,2;21;283,196;275,93;276;330;0,434028;0,578704;0;276,672;;6276,68
365;0,2;22,5;283,102;275,94;276;330;0,434028;0,578704;0;276,663;;6276,68
366;0,2;24;283,08;275,933;276;330;0,434028;0,578704;0;276,656;;6276,68
367;0,2;24;283,181;275,926;276;330;0,477431;0,578704;0;276,647;;6276,68
368;0,2;21;283,275;275,922;276;330;0,434028;0,578704;0;276,637;;6276,68
369;0,2;21,5;283,116;275,915;276;330;0,434028;0,578704;0;276,627;;6276,68
370;0,2;21;282,907;275,908;276;330;0,434028;0,455729;0;276,617;;6276,68
371;0,2;21;282,935;275,919;276;330;0,434028;0,434028;0;276,607;;6276,68
372;0,2;20;282,841;275,94;276;330;0,434028;0,520833;0;276,598;;6276,68
373;0,2;20,5;282,718;275,937;276;330;0,434028;0,477431;0;276,586;;6276,68
374;0,2;22,5;282,718;275,93;276;330;0,441262;0,434028;0;276,583;;6276,68
375;0,2;19;282,798;275,922;276;330;0,470197;0,434028;0;276,578;;6276,68
376;0,2;17,5;282,964;275,919;276;330;0,434028;0,484664;0;276,576;;6276,68
377;0,2;21;283,239;275,911;276;330;0,434028;0,484664;0;276,566;;6276,68
378;0,2;22,5;283,485;275,93;276;330;0,434028;0,462963;0;276,56;;6276,68
379;0,2;25;283,167;275,933;276;330;0,434028;0,484664;0;276,552;;6276,68
380;0,2;25,5;282,545;275,94;276;330;0,477431;0,477431;0;276,544;;6276,68
381;0,2;28;282,458;275,93;276;330;0,5136;0,484664;0;276,538;;6276,68
382;0,2;30;282,538;275,919;276;330;0,441262;0,434028;0;276,534;;6276,68
383;0,2;31;282,61;275,915;276;330;0,441262;0,434028;0;276,532;;6276,68
384;0,2;35,5;282,69;275,911;276;330;0,5136;0,5136;0;276,527;;6276,68
385;0,2;37;282,682;275,911;276;330;0,434028;0,484664;0;276,524;;6276,68
386;0,2;36,5;282,509;275,94;276;330;0,434028;0,542535;0;276,521;;6276,68
387;0,2;35;282,436;275,94;276;330;0,434028;0,462963;0;276,517;;6276,68
388;0,2;38;282,444;275,933;276;330;0,477431;0,434028;0;276,512;;6276,68
389;0,2;38,5;282,559;275,922;276;330;0,434028;0,528067;0;276,51;;6276,68
390;0,2;37,5;282,61;275,915;276;330;0,434028;0,477431;0;276,51;;6276,68
391;0,2;37;282,675;275,908;276;330;0,434028;0,477431;0;276,509;;6276,68
392;0,2;37,5;283,319;276,273;276;330;0,434028;0,557002;0;276,508;;6276,68
393;0,2;38;283,21;276,291;276;330;0,455729;0,506366;0;276,504;;6276,68
394;0,2;1;283,174;276,107;276;330;0,455729;0,434028;0;276,491;;6276,68
395;0,2;0;283,095;275,94;276;330;0,434028;0,477431;0;276,485;;6276,68
396;0,2;1;283,167;275,933;276;330;0,434028;0,434028;0;276,467;;6276,68
397;0,2;13;282,711;276,081;276;330;0,434028;0,434028;0;276,451;;6276,68
398;0,2;19;282,856;276,179;276;330;0,434028;0,477431;0;276,445;;6276,68
399;0,2;20,5;283,095;276,226;276;330;0,434028;0,520833;0;276,444;;6276,68
400;0,2;0;283,37;276,259;276;330;0,434028;0,462963;0;276,444;;6276,68
401;0,2;0;283,326;276,259;276;330;0,434028;0,484664;0;276,451;;6276,68
402;0,2;0;282,856;276,215;276;330;0,434028;0,491898;0;276,456;;6276,68
403;0,2;0;283,247;276,226;276;330;0,462963;0,491898;0;276,461;;6276,68
404;0,2;0;283,196;276,219;276;330;0,441262;0,477431;0;276,466;;6276,68
405;0,2;0;283,174;275,915;276;330;0,434028;0,491898;0;276,47;;6276,68
406;0,2;1;283,225;275,937;276;330;0,434028;0,477431;0;276,464;;6276,68
407;0,2;9;282,574;276,092;276;330;0,477431;0,484664;0;276,454;;6276,68
408;0,2;19,5;282,653;276,223;276;330;0,434028;0,520833;0;276,464;;6276,68
409;0,2;1;282,69;276,19;276;330;0,434028;0,434028;0;276,464;;6276,68
410;0,2;0;282,617;276,194;276;330;0,434028;0,5136;0;276,468;;6276,68
411;0,2;0;282,458;276,288;276;330;0,434028;0,528067;0;276,476;;6276,68
412;0,2;0;282,436;276,208;276;330;0,434028;0,434028;0;276,489;;6276,68
413;0,2;0;282,516;276,313;276;330;0,484664;0,477431;0;276,496;;6276,68
414;0,2;0;282,241;276,309;276;330;0,434028;0,5136;0;276,506;;6276,68
415;0,2;0;281,923;276,327;276;330;0,434028;0,455729;0;276,517;;6276,68
416;0,2;0;281,973;276,327;276;330;0,491898;0,441262;0;276,526;;6276,68
417;0,2;0;281,937;276,324;276;330;0,484664;0,470197;0;276,534;;6276,68
418;0,2;0;281,916;276,317;276;330;0,434028;0,455729;0;276,535;;6276,68
419;0,2;3,5;281,836;276,179;276;330;0,434028;0,455729;0;276,524;;6276,68
420;0,2;9;281,843;276,186;276;330;0,434028;0,441262;-1,37184;276,531;;6276,68
421;0,2;2,5;281,698;276,208;276;330;0,434028;0,491898;-8,85063;276,532;;6276,68
422;0,2;0;281,576;276,284;276;330;0,477431;0,499132;-10;276,54;;6276,68
423;0,2;0;281,633;276,204;276;330;0,434028;0,477431;-8,79136;276,547;;6276,68
424;0,2;0;281,59;276,168;276;330;0,477431;0,470197;-1,30678;276,56;;6276,68
425;0,2;0;281,532;276,237;276;330;0,434028;0,470197;0;276,576;;6276,68
426;0,2;0;281,416;276,241;276;330;0,434028;0,491898;0;276,589;;6276,68
427;0,2;0;281,416;276,19;276;330;0,477431;0,462963;0;276,544;;6276,68
428;0,2;2;281,113;276,215;276;330;0,491898;0,484664;0;276,544;;6276,68
429;0,2;0;280,787;276,266;276;330;0,462963;0,434028;-3,92192;276,57;;6276,68
430;0,2;0;280,852;276,28;276;330;0,434028;0,499132;-9,93498;276,586;;6276,68
431;0,2;0;280,888;276,277;276;330;0,434028;0,506366;-6,22592;276,599;;6276,68
432;0,2;0;280,881;276,306;276;330;0,477431;0,434028;-0,10992;276,505;;6276,68
433;0,2;6,5;280,83;276,302;276;330;0,455729;0,528067;0;276,447;;6276,68
434;0,2;20;280,932;276,053;276;330;0,448495;0,434028;0;276,478;;6276,68
435;0,2;28;280,65;276,078;276;330;0,434028;0,434028;0;276,527;;6276,68
436;0,2;38,5;280,483;276,078;276;330;0,434028;0,528067;-0,09664;276,586;;6276,68
437;0,2;46,5;280,577;276,06;276;330;0,477431;0,484664;-2,34688;276,636;;6276,68
438;0,2;0;280,635;276,103;276;330;0,434028;0,57147;-6,73408;276,711;;6276,68
439;0,2;5,5;280,592;276,107;276;330;0,470197;0,484664;-8,64128;276,799;;6276,68
440;0,2;16,5;280,462;276,06;276;330;0,441262;0,484664;-4,55552;276,811;;6276,68
441;0,2;32,5;280,389;276,056;276;330;0,434028;0,535301;-3,1584;276,831;;6276,68
442;0,2;28,5;280,425;276,081;276;330;0,455729;0,441262;-1,12832;276,832;;6276,68
443;0,2;31,5;280,519;276,11;276;330;0,499132;0,448495;0;276,803;;6276,68
444;0,2;1;280,621;276,244;276;330;0,477431;0,535301;0;276,775;;6276,68
445;0,2;0;280,642;276,219;276;330;0,434028;0,455729;0;276,779;;6276,68
446;0,2;2,5;280,483;276,317;276;330;0,448495;0,477431;0;276,774;;6276,68
447;0,2;0;280,389;276,324;276;330;0,506366;0,434028;0;276,781;;6276,68
448;0,2;0;280,433;276,248;276;330;0,484664;0,484664;0;276,781;;6276,68
449;0,2;1,5;280,512;276,241;276;330;0,477431;0,434028;0;276,788;;6276,68
450;0,2;16;280,606;276,298;276;330;0,434028;0,434028;0;276,818;;6276,68
451;0,2;31;280,642;276,241;276;330;0,484664;0,434028;0;276,846;;6276,68
452;0,2;2,5;280,592;276,179;276;330;0,434028;0,564236;0;276,854;;6276,68
453;0,2;0;280,454;276,175;276;330;0,434028;0,462963;0;276,848;;6276,68
454;0,2;1,5;280,389;276,157;276;330;0,441262;0,499132;0;276,811;;6276,68
455;0,2;6,5;280,462;276,121;276;330;0,5136;0,462963;0;276,832;;6276,68
456;0,2;14;280,519;276,19;276;330;0,434028;0,434028;0;276,856;;6276,68
457;0,2;23;280,635;276,114;276;330;0,434028;0,434028;0;276,871;;6276,68
458;0,2;25,5;280,65;276,194;276;330;0,441262;0,470197;0;276,871;;6276,68
459;0,2;0;280,49;276,06;276;330;0,470197;0,477431;0;276,844;;6276,68
460;0,2;1;280,396;276,071;276;330;0,434028;0,477431;0;276,796;;6276,68
461;0,2;1,5;280,425;276,071;276;330;0,434028;0,470197;0;276,846;;6276,68
462;0,2;0;280,498;276,053;276;330;0,434028;0,434028;0;276,85;;6276,68
463;0,2;0;280,57;276,053;276;330;0,434028;0,434028;0;276,767;;6276,68
464;0,2;4,5;280,642;276,045;276;330;0,434028;0,434028;0;276,686;;6276,68
465;0,2;18,5;280,613;276,089;276;330;0,434028;0,470197;0;276,711;;6276,68
466;0,2;26,5;280,49;276,081;276;330;0,434028;0,434028;0;276,738;;6276,68
467;0,2;13,5;280,404;276,143;276;330;0,434028;0,434028;0;276,777;;6276,68
468;0,2;0;280,44;276,44;276;330;0,434028;0,477431;0;276,792;;6276,68
469;0,2;0;280,541;276,421;276;330;0,434028;0,499132;0;276,81;;6276,68
470;0,2;0;280,592;276,436;276;330;1,70718;2,30758;0;276,826;;6276,68
471;0,2;0;280,635;276,447;276;330;92,3466;92,2454;0;276,839;;6276,68
472;0,2;0;280,512;276,458;276;330;263,361;260,706;0;276,851;;6276,68
473;0,2;0;280,418;276,443;276;330;388,585;386,885;0;276,863;;6276,68
474;0,2;0;279,999;276,443;276;330;466,421;464,236;0;276,874;;6276,68
475;0,2;0;279,876;276,443;276;330;509,737;509,324;0;276,883;;6276,68
476;0,2;0;280,129;276,447;276;330;534,968;534,65;0;276,896;;6276,68
477;0,2;0;280,129;276,425;276;330;548,828;547,888;0;276,906;;6276,68
478;0,2;0;280,172;276,447;276;330;555,476;554,702;0;276,916;;6276,68
479;0,2;0;280,136;276,447;276;330;558,001;557,212;0;276,926;;6276,68
480;0,2;0;280,208;276,454;276;330;558,326;557,444;0;276,934;;6276,68
481;0,2;0;279,905;276,436;276;330;557,111;556,293;0;276,942;;6276,68
482;0,2;0;279,839;276,425;276;330;555,23;554,29;0;276,949;;6276,68
483;0,2;0;279,839;276,421;276;330;552,821;551,845;0;276,955;;6276,68
484;0,2;0;279,514;276,44;276;330;550,101;549,233;0;276,96;;6276,68
485;0,2;0;279,499;276,436;276;330;547,323;546,369;0;276,965;;6276,68
486;0,2;0;279,557;276,443;276;330;544,567;543,736;0;276,969;;6276,68
487;0,2;0;279,601;276,45;276;330;542,137;541,341;0;276,973;;6276,68
488;0,2;0;279,478;276,432;276;330;540,538;539,634;0;276,976;;6276,68
489;0,2;0;279,362;276,425;276;330;539,757;538,947;0;276,979;;6276,68
490;0,2;0;279,348;276,429;276;330;539,945;539,243;0;276,982;;6276,68
491;0,2;0;279,478;276,443;276;330;541,066;540,328;0;276,984;;6276,68
492;0,2;0;279,608;276,432;276;330;542,831;542,18;0;276,986;;6276,68
493;0,2;0;279,015;276,44;276;330;544,965;544,191;0;276,988;;6276,68
494;0,2;0;279,138;276,421;276;330;547,28;546,615;0;276,99;;6276,68
495;0,2;0;279,08;276,414;276;330;549,768;549,06;0;276,991;;6276,68
496;0,2;0;279,123;276,396;276;330;552,199;551,483;0;276,992;;6276,68
497;0,2;0;279,109;276,418;276;330;554,716;554,036;0;276,993;;6276,68
498;0,2;0;279,159;276,425;276;330;557,277;556,576;0;276,994;;6276,68
499;0,2;0;279,217;276,421;276;330;559,881;559,194;0;276,995;;6276,68
500;0,2;0;279,333;276,414;276;330;562,355;561,683;0;276,996;;6276,68
501;0,2;0;279,34;276,407;276;330;564,858;564,2;0;276,996;;6276,68
502;0,2;0;279,333;276,403;276;330;567,31;566,479;0;276,997;;6276,68
503;0,2;0;278,841;276,421;276;330;569,64;568,801;0;276,997;;6276,68
504;0,2;0;278,364;276,414;276;330;571,759;571;0;276,995;;6276,68
505;0,2;0;278,356;276,425;276;330;573,626;572,917;0;276,99;;6276,68
506;0,2;0;278,436;276,418;276;330;575,6;574,834;0;276,96;;6276,68
507;0,2;0;278,516;276,414;276;330;577,279;576,548;0;276,906;;6276,68
508;0,2;0;278,588;276,407;276;330;578,696;578,016;0;276,86;;6276,68
509;0,2;0;278,559;276,403;276;330;579,984;579,34;0;276,819;;6276,68
510;0,2;0;278,393;276,421;276;330;581,018;580,382;0;276,783;;6276,68
511;0,2;0;278,356;276,432;276;330;581,821;581,207;0;276,751;;6276,68
512;0,2;0;278,393;276,44;276;330;582,581;581,944;0;276,722;;6276,68
513;0,2;0;278,451;276,436;276;330;583,131;582,465;0;276,697;;6276,68
514;0,2;0;278,501;276,429;276;330;583,586;582,928;0;276,675;;6276,68
515;0,2;0;278,588;276,414;276;330;583,97;583,283;0;276,655;;6276,68
516;0,2;0;278,545;276,411;276;330;584,252;583,601;0;276,637;;6276,68
517;0,2;0;277,951;276,407;276;330;584,484;583,775;0;276,622;;6276,68
518;0,2;0;277,865;276,418;276;330;584,672;583,97;0;276,608;;6276,68
519;0,2;0;277,908;276,436;276;330;584,961;584,172;0;276,604;;6276,68
520;0,2;1;278,002;276,429;276;330;584,968;584,281;0;276,596;;6276,68
521;0,2;4;278,074;276,418;276;330;584,99;584,303;0;276,574;;6276,68
522;0,2;2,5;278,154;276,411;276;330;585,019;584,346;0;276,561;;6276,68
523;0,2;0;278,226;276,403;276;330;584,932;584,346;0;276,538;;6276,68
524;0,2;0,5;278,248;276,403;276;330;585,019;584,346;0;276,524;;6276,68
525;0,2;4;278,241;276,418;276;330;584,823;584,18;0;276,507;;6276,68
526;0,2;6;278,147;276,425;276;330;584,715;584,006;0;276,493;;6276,68
527;0,2;9;278,096;276,421;276;330;584,433;583,789;0;276,481;;6276,68
528;0,2;12;277,648;276,429;276;330;584,209;583,492;0;276,472;;6276,68
529;0,2;8,5;277,72;276,421;276;330;583,912;583,254;0;276,465;;6276,68
530;0,2;0;277,792;276,414;276;330;583,594;582,964;0;276,456;;6276,68
531;0,2;0;277,85;276,421;276;330;583,283;582,697;0;276,449;;6276,68
532;0,2;0;277,836;276,436;276;330;582,972;582,335;0;276,431;;6276,68
533;0,2;2,5;277,727;276,44;276;330;582,661;582,06;0;276,414;;6276,68
534;0,2;6;277,337;276,432;276;330;582,4;581,829;0;276,402;;6276,68
535;0,2;9;277,351;276,425;276;330;582,205;581,561;0;276,396;;6276,68
536;0,2;14,5;277,431;276,418;276;330;581,966;581,424;0;276,397;;6276,68
537;0,2;16;277,517;276,418;276;330;581,778;581,163;0;276,403;;6276,68
538;0,2;16;277,582;276,421;276;330;581,691;581,105;0;276,414;;6276,68
539;0,2;17,5;277,517;276,443;276;330;581,626;581,018;0;276,419;;6276,68
540;0,2;18;277,423;276,44;276;330;581,568;580,917;0;276,426;;6276,68
541;0,2;18,5;277,329;276,432;276;330;581,366;580,765;0,002688;276,433;;6276,68
542;0,2;19,5;277,387;276,418;274,5;330;581,214;580,657;1,3069;276,436;;6275,33
543;0,2;17;277,445;276,421;273;330;581,098;580,541;4,52426;276,443;;6263,03
544;0,2;0;277,517;276,418;273;330;580,946;580,339;5;276,449;;6278,72
545;0,2;0;277,843;276,414;273;330;580,635;580,027;5;276,455;;6305,55
546;0,2;0;277,828;276,44;273;330;580,302;579,767;5;276,46;;6325,43
547;0,2;0;277,727;276,44;273;330;580,136;579,485;5;276,463;;6354,21
548;0,2;0;278,089;276,436;273;330;579,962;579,333;5;276,462;;6340,23
549;0,2;0;277,604;276,425;273;330;579,883;579,275;5;276,459;;6356,32
550;0,2;0;277,662;276,418;273;330;579,774;579,253;5;276,455;;6368,25
551;0,2;0;277,995;276,403;273;330;579,716;579,159;5;276,452;;6367,14
552;0,2;0;278,335;276,425;273;330;579,716;579,138;5;276,446;;6375,48
553;0,2;0;278,364;276,472;273;330;579,716;579,188;5;276,44;;6375,31
554;0,2;0;278,111;276,45;273;330;579,76;579,203;5;276,435;;6374
555;0,2;0;278,024;276,443;273;330;579,76;579,159;5;276,431;;6377,34
556;0,2;0;278,125;276,403;273;330;579,825;579,232;5;276,427;;6387,69
557;0,2;0;277,973;276,414;273;330;579,861;579,282;5,18506;276,424;;6382,5
558;0,2;0;278,009;276,425;273;330;579,861;579,282;8,1248;276,421;;6352,95
559;0,2;0;277,879;276,443;273;330;579,868;579,391;15,8869;276,418;;6304,26
560;0,2;0;278,053;276,447;273;330;579,904;579,391;24,8223;276,416;;6294,58
561;0,2;0;278,067;276,44;273;330;579,861;579,427;29,3925;276,414;;6312,41
562;0,2;0;278,067;276,44;273;330;579,825;579,311;30;276,412;;6325,51
563;0,2;0;278,118;276,432;273;330;579,622;579,116;30;276,411;;6337,65
564;0,2;0;278,024;276,425;273;330;579,42;578,877;30;276,409;;6342,17
565;0,2;0;277,944;276,418;273;330;579,087;578,573;30;276,408;;6339,49
566;0,2;0;277,792;276,429;273;330;578,689;578,176;30;276,407;;6339,03
567;0,2;0;277,814;276,45;273;330;578,436;577,85;30;276,405;;6337,27
568;0,2;0;277,416;276,454;273;330;578,118;577,503;30;276,399;;6338,12
569;0,2;0;277,496;276,44;273;330;577,908;577,192;30;276,388;;6342,2
570;0,2;0;277,59;276,432;273;330;577,626;577,025;30;276,378;;6335,99
571;0,2;0;277,481;276,436;273;330;577,517;576,845;30;276,37;;6331,25
572;0,2;0;277,358;276,44;273;330;577,358;576,693;30;276,359;;6338,1
573;0,2;0;277,337;276,44;273;330;577,25;576,57;30;276,349;;6336
574;0,2;0;277,423;276,432;273;330;577,112;576,541;30;276,337;;6333,3
575;0,2;0;277,488;276,45;273;330;577,112;576,389;30;276,328;;6330,35
576;0,2;0;277,568;276,458;273;330;577,025;576,309;30;276,314;;6332,46
577;0,2;0;277,481;276,436;273;330;576,874;576,23;30;276,299;;6345,61
578;0,2;0;277,423;276,403;273;330;576,823;576,208;30;276,277;;6345,13
579;0,2;0;277,308;276,421;273;330;576,736;576,244;30;276,257;;6344,79
580;0,2;0;277,365;276,45;273;330;576,866;576,244;30;276,239;;6340,58
581;0,2;0;277,467;276,45;273;330;576,83;576,244;30;276,221;;6343,33
582;0,2;0;277,532;276,44;273;330;576,866;576,244;30;276,197;;6343,36
583;0,2;0;277,496;276,425;273;330;576,801;576,107;30;276,175;;6332,46
584;0,2;0;277,329;276,425;273;330;576,678;576,099;30;276,155;;6338,71
585;0,2;0;277,315;276,429;273;330;576,678;576,034;30;276,136;;6344,52
586;0,2;0;277,394;276,45;273;330;576,534;575,883;30;276,112;;6334,76
587;0,2;0;277,474;276,45;273;330;576,49;575,723;30;276,087;;6333,64
588;0,2;0;277,539;276,44;273;330;576,411;575,76;30;276,066;;6323,3
589;0,2;0;277,467;276,44;273;330;576,302;575,651;30;276,047;;6327,87
590;0,2;0;277,315;276,432;273;330;576,15;575,586;30;276,024;;6335,64
591;0,2;0;277,308;276,425;273;330;576,136;575,448;30;275,998;;6325,93
592;0,2;0;277,38;276,421;273;330;576,078;575,369;30;275,976;;6335,41
593;0,2;0;277,452;276,45;273;330;575,955;575,232;30;275,954;;6339,98
594;0,2;0;277,539;276,465;273;330;575,904;575,232;30;275,925;;6330,08
595;0,2;0;277,322;276,277;273;330;575,904;575,188;30;275,9;;6327,06
596;0,2;0;276,852;276,154;273;330;575,81;575,188;30;275,878;;6324,09
597;0,2;0;277,025;276,053;273;330;575,81;575,232;30;275,858;;6322,39
598;0,2;0;277,033;276,049;273;330;575,81;575,181;30;275,831;;6320,02
599;0,2;0;277,076;276,038;273;330;575,803;575,159;30;275,804;;6321,26
600;0,2;0;277,134;276,056;273;330;575,666;575,087;30;275,78;;6323,48
601;0,2;0;277,199;276,045;273;330;575,666;575,043;30;275,751;;6321,78
602;0,2;0;277,228;276,06;273;330;575,666;574,928;30;275,722;;6298,7
603;0,2;0;277,214;276,063;273;330;575,528;574,848;30;275,697;;6271,26
604;0,2;0;277,098;276,056;273;330;575,47;574,761;30;275,669;;6252,62
605;0,2;0;277,011;276,02;273;330;575,347;574,609;30;275,639;;6241,65
606;0,2;0;276,989;276,034;273;330;575,232;574,602;30;275,611;;6233,49
607;0,2;0;277,033;276,049;273;330;575,232;574,588;30;275,581;;6223,84
608;0,2;2,5;277,083;276,038;273;330;575,094;574,508;30;275,545;;6221,84
609;0,2;9,5;277,076;276,165;273;330;575,087;574,378;30;275,514;;6217,92
610;0,2;19,5;277,127;276,132;273;330;574,971;574,313;30;275,497;;6214,48
611;0,2;27;277,127;276,06;273;330;574,812;574,154;30;275,481;;6214,09
612;0,2;37;277,054;276,081;273;330;574,653;574,031;30;275,464;;6210,6
613;0,2;45,5;276,931;276,056;273;330;574,638;573,995;30;275,45;;6208,02
614;0,2;54;276,837;276,053;273;330;574,508;573,879;30;275,433;;6206,35
615;0,2;59,5;276,917;276,128;273;330;574,421;573,749;30;275,416;;6203,4
616;0,2;62;276,902;276,085;273;330;574,363;573,785;30;275,401;;6200,75
617;0,2;69,5;277,033;276,165;273;330;574,363;573,662;30;275,385;;6199,54
618;0,2;76;277,163;276,237;273;330;574,248;573,604;30;275,366;;6197,26
619;0,2;79;277,17;276,186;273;330;574,219;573,495;30;275,347;;6191,29
620;0,2;79;277,431;276,136;273;330;574,175;573,452;30;275,331;;6191,09
621;0,2;79;277,315;276,262;273;330;574,023;573,372;30;275,312;;6189,26
622;0,2;79;277,322;276,172;273;330;573,915;573,184;30;275,293;;6186,87
623;0,2;79;278,009;276,132;273;330;573,712;573,011;30;275,271;;6186,31
624;0,2;79,5;278,132;276,219;273;330;573,604;572,859;30;275,244;;6185,46
625;0,2;79,5;278,393;276,223;273;330;573,401;572,685;30;275,217;;6184,62
626;0,2;79;278,559;276,197;273;330;573,351;572,692;30;275,191;;6183,94
627;0,2;76;278,436;276,067;273;330;573,3;572,627;30;275,162;;6182,42
