Time;[11:7];[31:40];[31:42];[31:47];[31:48];[32:1];[32:90];[32:124];[33:142];[33:146];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[33:346]
738;1,2;49,7946;6,24207;0,59601;324;343;700;45;454,138;453,559;344,952;277,435;271,791;272,4;46,4108;0,772616;51,0583;-5,42172;272;27
739;1,2;49,5949;6,23437;0,610814;317;343;700;45;453,993;453,414;344,952;277,435;271,791;272,4;46,4108;0,772616;51,0583;-5,42172;272;27
740;1,2;49,6904;6,31583;0,906007;312;343;700;45;453,993;453,559;344,281;275,85;271,902;271,91;44,7641;0,0684801;51,063;-6,36742;272;27
741;1,2;49,5891;6,33761;0,937185;305;343;700;45;453,848;453,414;344,281;275,85;271,902;271,91;44,7641;0,0684801;51,063;-6,36742;272;27
742;1,2;49,3866;6,38075;0,99009;301;343;700;45;453,848;453,414;344,281;275,85;271,902;271,91;44,7641;0,0684801;51,063;-6,36742;272;27
743;1,2;49,5862;6,45852;1,03251;308;343;700;45;453,993;453,559;344,281;275,85;271,902;271,91;44,7641;0,0684801;51,063;-6,36742;272;27
744;1,2;49,8958;6,56857;1,08852;310;343;700;45;453,848;453,559;343,511;276,098;272,011;272,533;47,9064;0;51,0631;-3,15668;272;27
745;1,2;49,6933;6,57664;1,11605;320;343;700;45;453,848;453,559;343,511;276,098;272,011;272,533;47,9064;0;51,0631;-3,15668;272;27
746;1,2;49,4878;6,67047;1,44926;323;343;700;45;453,848;453,414;343,511;276,098;272,011;272,533;47,9064;0;51,0631;-3,15668;272;27
747;1,2;49,4878;6,65318;1,43282;328;343;700;45;453,848;453,559;343,511;276,098;272,011;272,533;47,9064;0;51,0631;-3,15668;272;27
748;1,2;49,4878;7,02377;1,47185;332;343;700;45;453,848;453,414;343,134;275,508;272,134;271,955;47,6732;-0,245825;51,0623;-3,14324;272;27
749;1,2;49,4907;7,11062;1,54207;336;343;700;45;453,848;453,414;343,134;275,508;272,134;271,955;47,6732;-0,245825;51,0623;-3,14324;272;27
750;1,2;49,7946;7,20646;1,57762;330;343;700;45;453,848;453,414;343,134;275,508;272,134;271,955;47,6732;-0,245825;51,0623;-3,14324;272;27
751;1,2;49,8958;7,29086;1,62616;324;343;700;45;453,704;453,27;343,134;275,508;272,134;271,955;47,6732;-0,245825;51,0623;-3,14324;272;27
752;1,2;49,838;7,33464;1,9088;324;343;700;45;453,704;453,27;342,66;276,155;272,187;271,488;47,081;-0,600206;51,0568;-3,37564;272;27
753;1,2;49,9074;7,39719;1,94838;325;343;700;45;453,704;453,27;342,66;276,155;272,187;271,488;47,081;-0,600206;51,0568;-3,37564;272;27
754;1,2;49,5891;7,40198;1,99327;324;343;700;45;453,704;453,27;342,66;276,155;272,187;271,488;47,081;-0,600206;51,0568;-3,37564;272;27
755;1,2;49,3866;7,44076;2,05163;324;343;700;45;453,704;453,27;342,66;276,155;272,187;271,488;47,081;-0,600206;51,0568;-3,37564;272;27
756;1,2;49,2853;7,49439;2,09906;319;343;700;45;453,704;453,27;342,431;276,55;272,282;270,985;44,2023;-1,26826;51,0458;-5,57526;272;27
757;1,2;49,3084;7,51514;2,34971;310;343;700;45;453,704;453,27;342,431;276,55;272,282;270,985;44,2023;-1,26826;51,0458;-5,57526;272;27
758;1,2;49,6152;7,61388;2,38286;302;343;700;45;453,704;453,27;342,431;276,55;272,282;270,985;44,2023;-1,26826;51,0458;-5,57526;272;27
759;1,2;49,8958;8,04803;2,43548;301;343;700;45;453,704;453,27;342,431;276,55;272,282;270,985;44,2023;-1,26826;51,0458;-5,57526;272;27
760;1,2;49,8466;8,19684;2,57447;301;343;700;45;453,559;453,27;342,158;278,943;272,33;271,793;45,1712;-1,61179;51,0275;-4,24456;272;27
761;1,2;49,8756;8,21902;2,57392;301;343;700;45;453,559;453,27;342,158;278,943;272,33;271,793;45,1712;-1,61179;51,0275;-4,24456;272;27
762;1,2;49,3866;8,17294;2,60726;305;343;700;45;453,704;453,414;342,158;278,943;272,33;271,793;45,1712;-1,61179;51,0275;-4,24456;272;27
763;1,2;49,4878;8,25886;2,91166;310;343;700;45;453,848;453,414;342,158;278,943;272,33;271,793;45,1712;-1,61179;51,0275;-4,24456;272;27
764;1,2;49,6904;8,36212;2,94888;319;343;700;45;453,704;453,414;341,81;278,573;272,298;270,58;49,1682;-1,38883;51,0089;-0,451844;272;27
765;1,2;49,7975;8,48453;3,03614;323;343;700;45;453,848;453,414;341,81;278,573;272,298;270,58;49,1682;-1,38883;51,0089;-0,451844;272;27
766;1,2;49,8351;8,47351;3,01481;332;343;700;45;453,848;453,414;341,81;278,573;272,298;270,58;49,1682;-1,38883;51,0089;-0,451844;272;27
767;1,2;49,6643;8,86844;3,08564;338;343;700;45;453,704;453,27;341,81;278,573;272,298;270,58;49,1682;-1,38883;51,0089;-0,451844;272;27
768;1,2;49,6904;8,90781;3,3634;345;343;700;45;453,704;453,414;341,853;278,508;272,259;271,525;51,1596;-1,11352;50,9941;1,27903;272;27
769;1,2;49,7627;8,97296;3,41211;353;343;700;45;453,559;453,27;341,853;278,508;272,259;271,525;51,1596;-1,11352;50,9941;1,27903;272;27
770;1,2;49,6933;9,01251;3,44254;354;343;700;45;453,704;453,414;341,853;278,508;272,259;271,525;51,1596;-1,11352;50,9941;1,27903;272;27
771;1,2;49,6933;9,02987;3,44645;351;343;700;45;453,704;453,27;341,853;278,508;272,259;271,525;51,1596;-1,11352;50,9941;1,27903;272;27
772;1,2;49,485;9,07848;3,50277;352;343;700;45;453,704;453,414;342,396;278,053;272,266;271,527;50,1019;-1,16396;50,9803;0,285623;272;27
773;1,2;49,4878;9,16545;3,56835;346;343;700;45;453,704;453,27;342,396;278,053;272,266;271,527;50,1019;-1,16396;50,9803;0,285623;272;27
774;1,2;49,6788;9,60755;3,87573;345;343;700;45;453,559;453,27;342,396;278,053;272,266;271,527;50,1019;-1,16396;50,9803;0,285623;272;27
775;1,2;49,2853;9,60031;3,93818;344;343;700;45;453,704;453,27;342,396;278,053;272,266;271,527;50,1019;-1,16396;50,9803;0,285623;272;27
776;1,2;49,2477;9,64462;3,96755;342;343;700;45;453,704;453,27;342,592;277,7;272,275;272;49,4445;-1,22632;50,9662;-0,295365;272;27
777;1,2;49,2274;9,67505;3,98301;342;343;700;45;453,559;453,125;342,592;277,7;272,275;272;49,4445;-1,22632;50,9662;-0,295365;272;27
778;1,2;49,6007;9,85237;4,06243;343;343;700;45;453,559;453,27;342,592;277,7;272,275;272;49,4445;-1,22632;50,9662;-0,295365;272;27
779;1,2;49,8264;9,93204;4,08767;342;343;700;45;453,559;453,125;342,592;277,7;272,275;272;49,4445;-1,22632;50,9662;-0,295365;272;27
780;1,2;49,5891;10,2387;4,12496;343;343;700;45;453,559;453,125;342,926;277,19;272,272;271,985;49,8359;-1,20338;50,9513;0,0879849;272;27
781;1,2;49,6933;10,3471;4,44529;343;343;700;45;453,559;453,27;342,926;277,19;272,272;271,985;49,8359;-1,20338;50,9513;0,0879849;272;27
782;1,2;49,7917;10,385;4,45743;343;343;700;45;453,559;453,27;342,926;277,19;272,272;271,985;49,8359;-1,20338;50,9513;0,0879849;272;27
783;1,2;49,592;10,3953;4,48479;343;343;700;45;453,559;453,27;342,926;277,19;272,272;271,985;49,8359;-1,20338;50,9513;0,0879849;272;27
784;1,2;49,6904;10,4506;4,50997;342;343;700;45;453,704;453,27;343,215;277,81;272,339;273,462;46,2585;-1,65974;50,9348;-3,01663;272;27
785;1,2;49,4068;10,4946;4,58973;333;343;700;45;453,559;453,27;343,215;277,81;272,339;273,462;46,2585;-1,65974;50,9348;-3,01663;272;27
786;1,2;49,4329;10,8875;4,62967;320;343;700;45;453,414;453,27;343,215;277,81;272,339;273,462;46,2585;-1,65974;50,9348;-3,01663;272;27
787;1,2;49,4878;11,0034;4,93552;314;343;700;45;453,414;453,125;343,215;277,81;272,339;273,462;46,2585;-1,65974;50,9348;-3,01663;272;27
788;1,2;49,4878;11,0207;4,93515;305;343;700;45;453,414;453,125;343,359;277,022;272,402;271,508;45,1589;-2,11036;50,9109;-3,64157;272;27
789;1,2;49,592;11,0612;4,9743;301;343;700;45;453,559;453,125;343,359;277,022;272,402;271,508;45,1589;-2,11036;50,9109;-3,64157;272;27
790;1,2;49,8958;11,1987;5,04217;301;343;700;45;453,559;453,125;343,359;277,022;272,402;271,508;45,1589;-2,11036;50,9109;-3,64157;272;27
791;1,2;49,9971;11,6133;5,07972;310;343;700;45;453,559;453,125;343,359;277,022;272,402;271,508;45,1589;-2,11036;50,9109;-3,64157;272;27
792;1,2;49,5891;11,5878;5,11815;319;343;700;45;453,559;453,27;343,422;277,242;272,378;271,747;48,304;-1,94734;50,886;-0,634611;272;27
793;1,2;49,7946;11,7054;5,19879;324;343;700;45;453,559;453,125;343,422;277,242;272,378;271,747;48,304;-1,94734;50,886;-0,634611;272;27
794;1,2;49,6904;11,7156;5,45206;330;343;700;45;453,559;453,27;343,422;277,242;272,378;271,747;48,304;-1,94734;50,886;-0,634611;272;27
795;1,2;49,9161;11,8561;5,50213;332;343;700;45;453,559;453,27;343,422;277,242;272,378;271,747;48,304;-1,94734;50,886;-0,634611;272;27
796;1,2;50,0926;12,2731;5,55672;332;343;700;45;453,559;453,125;343,464;278,708;272,371;271,693;48,9324;-1,89535;50,8629;-0,0351128;272;27
797;1,2;49,5255;12,1687;5,64328;333;343;700;45;453,559;453,125;343,464;278,708;272,371;271,693;48,9324;-1,89535;50,8629;-0,0351128;272;27
798;1,2;49,6412;12,2145;5,62839;337;343;700;45;453,559;453,125;343,464;278,708;272,371;271,693;48,9324;-1,89535;50,8629;-0,0351128;272;27
799;1,2;49,5862;12,2703;5,66226;336;343;700;45;453,559;453,27;343,464;278,708;272,371;271,693;48,9324;-1,89535;50,8629;-0,0351128;272;27
800;1,2;49,6325;12,6361;5,72006;336;343;700;45;453,704;453,414;343,554;278,08;272,433;272,395;45,7004;-2,32125;50,8385;-2,81683;272;27
801;1,2;49,7888;12,7454;5,77368;328;343;700;45;453,704;453,27;343,554;278,08;272,433;272,395;45,7004;-2,32125;50,8385;-2,81683;272;27
802;1,2;49,7946;12,7991;5,78207;319;343;700;45;453,704;453,27;343,554;278,08;272,433;272,395;45,7004;-2,32125;50,8385;-2,81683;272;27
803;1,2;49,592;12,7817;5,82084;306;343;700;45;453,704;453,414;343,554;278,08;272,433;272,395;45,7004;-2,32125;50,8385;-2,81683;272;27
804;1,2;49,3837;12,797;6,10774;301;343;700;45;453,559;453,27;343,585;277,145;272,534;272,712;42,422;-3,03009;50,8055;-5,35342;272;27
805;1,2;49,5891;12,9369;6,18433;301;343;700;45;453,704;453,27;343,585;277,145;272,534;272,712;42,422;-3,03009;50,8055;-5,35342;272;27
806;1,2;49,2882;13,1758;6,21713;292;343;700;45;453,559;453,125;343,585;277,145;272,534;272,712;42,422;-3,03009;50,8055;-5,35342;272;27
807;1,2;49,2216;13,2268;6,25515;288;343;700;45;453,559;453,27;343,585;277,145;272,534;272,712;42,422;-3,03009;50,8055;-5,35342;272;27
808;1,2;49,4126;13,2781;6,28727;288;343;700;45;453,559;452,98;343,322;278,953;272,567;272,065;43,9777;-3,26941;50,7663;-3,51916;272;27
809;1,2;49,3808;13,3903;6,38058;292;343;700;45;453,559;453,125;343,322;278,953;272,567;272,065;43,9777;-3,26941;50,7663;-3,51916;272;27
810;1,2;49,4907;13,4547;6,38999;297;343;700;45;453,414;453,125;343,322;278,953;272,567;272,065;43,9777;-3,26941;50,7663;-3,51916;272;27
811;1,2;49,592;13,7843;6,37921;302;343;700;45;453,414;453,125;343,322;278,953;272,567;272,065;43,9777;-3,26941;50,7663;-3,51916;272;27
812;1,2;49,8958;13,9734;6,45563;311;343;700;45;453,559;452,98;342,824;278,155;272,521;271,342;48,2844;-2,94847;50,7281;0,504782;272;27
813;1,2;49,6615;13,9251;6,43423;316;343;700;45;453,559;453,125;342,824;278,155;272,521;271,342;48,2844;-2,94847;50,7281;0,504782;272;27
814;1,2;49,7946;14,0146;6,46672;324;343;700;45;453,559;453,27;342,824;278,155;272,521;271,342;48,2844;-2,94847;50,7281;0,504782;272;27
815;1,2;50,2025;14,1645;6,48252;333;343;700;45;453,559;453,27;342,824;278,155;272,521;271,342;48,2844;-2,94847;50,7281;0,504782;272;27
816;1,2;50,0984;14,5453;6,52993;345;343;700;45;453,704;453,27;342,346;279,763;272,415;270,793;53,1485;-2,21161;50,6972;4,66291;272;27
817;1,2;49,6904;14,4615;6,53835;358;343;700;45;453,704;453,27;342,346;279,763;272,415;270,793;53,1485;-2,21161;50,6972;4,66291;272;27
818;1,2;49,4676;14,4486;6,59585;360;343;700;45;453,704;453,27;342,346;279,763;272,415;270,793;53,1485;-2,21161;50,6972;4,66291;272;27
819;1,2;49,2824;14,36;6,79187;367;343;700;45;453,704;453,27;342,346;279,763;272,415;270,793;53,1485;-2,21161;50,6972;4,66291;272;27
820;1,2;48,9786;14,4255;6,66882;374;343;700;45;453,704;453,27;342,206;279,173;272,316;270,268;55,3083;-1,52432;50,6746;6,15797;272;27
821;1,2;49,3084;14,5571;6,97353;376;343;700;45;453,559;453,125;342,206;279,173;272,316;270,268;55,3083;-1,52432;50,6746;6,15797;272;27
822;1,2;49,3692;14,5406;6,92856;382;343;700;45;453,704;453,125;342,206;279,173;272,316;270,268;55,3083;-1,52432;50,6746;6,15797;272;27
823;1,2;49,1811;14,8363;6,95472;381;343;700;45;453,559;453,125;342,206;279,173;272,316;270,268;55,3083;-1,52432;50,6746;6,15797;272;27
824;1,2;49,3866;15,0018;7,07124;388;343;700;45;453,559;453,125;342,988;277,858;272,222;270,992;56,4117;-0,85892;50,6602;6,61057;272;27
825;1,2;49,2824;14,9874;7,06535;389;343;700;45;453,559;453,125;342,988;277,858;272,222;270,992;56,4117;-0,85892;50,6602;6,61057;272;27
826;1,2;48,9786;14,9121;7,07792;389;343;700;45;453,559;453,125;342,988;277,858;272,222;270,992;56,4117;-0,85892;50,6602;6,61057;272;27
827;1,2;49,1088;15,0032;7,11781;391;343;700;45;453,559;452,98;342,988;277,858;272,222;270,992;56,4117;-0,85892;50,6602;6,61057;272;27
828;1,2;48,8773;15,0008;7,13878;391;343;700;45;453,559;453,125;343,873;276,513;272,143;270,935;56,5377;-0,303195;50,6531;6,18773;272;27
829;1,2;49,1696;15,0561;7,12422;389;343;700;45;453,414;452,98;343,873;276,513;272,143;270,935;56,5377;-0,303195;50,6531;6,18773;272;27
830;1,2;49,0799;15,4133;7,21594;389;343;700;45;453,414;453,27;343,873;276,513;272,143;270,935;56,5377;-0,303195;50,6531;6,18773;272;27
831;1,2;49,6933;15,6233;7,24854;391;343;700;45;453,559;453,125;343,873;276,513;272,143;270,935;56,5377;-0,303195;50,6531;6,18773;272;27
832;1,2;50,0174;15,7427;7,20272;391;343;700;45;453,559;453,125;344,703;277,068;272,071;271;55,0009;-0,00236481;50,6518;4,35145;272;27
833;1,2;49,6933;15,7101;7,25279;389;343;700;45;453,559;453,125;344,703;277,068;272,071;271;55,0009;-0,00236481;50,6518;4,35145;272;27
834;1,2;49,9971;15,876;7,26783;382;343;700;45;453,559;453,125;344,703;277,068;272,071;271;55,0009;-0,00236481;50,6518;4,35145;272;27
835;1,2;49,8958;15,8962;7,58829;381;343;700;45;453,414;453,125;344,703;277,068;272,071;271;55,0009;-0,00236481;50,6518;4,35145;272;27
836;1,2;49,8958;16,2001;7,61619;374;343;700;45;453,414;452,98;345,484;276,47;271,998;270,548;52,6343;0;50,6518;1,98248;272;27
837;1,2;49,7483;16,1348;7,60304;367;343;700;45;453,414;452,836;345,484;276,47;271,998;270,548;52,6343;0;50,6518;1,98248;272;27
838;1,2;49,5891;16,1525;7,67624;364;343;700;45;453,414;452,98;345,484;276,47;271,998;270,548;52,6343;0;50,6518;1,98248;272;27
839;1,2;49,6904;16,2376;7,71582;363;343;700;45;453,414;452,98;345,484;276,47;271,998;270,548;52,6343;0;50,6518;1,98248;272;27
840;1,2;49,4878;16,1368;7,64816;361;343;700;45;453,414;452,98;345,922;278,013;271,933;270,645;51,5489;0;50,6518;0,897088;272;27
841;1,2;49,3692;16,4678;7,64843;358;343;700;45;453,414;452,98;345,922;278,013;271,933;270,645;51,5489;0;50,6518;0,897088;272;27
842;1,2;49,5891;16,5411;7,68101;360;343;700;45;453,414;452,98;345,922;278,013;271,933;270,645;51,5489;0;50,6518;0,897088;272;27
843;1,2;49,4878;16,5765;8,0033;354;343;700;45;453,27;452,836;345,922;278,013;271,933;270,645;51,5489;0;50,6518;0,897088;272;27
844;1,2;49,4878;16,5419;7,977;356;343;700;45;453,27;452,836;346,113;278,478;271,865;270,062;52,8846;0,239503;50,6528;1,99232;272;27
845;1,2;49,3866;16,5943;8,06439;355;343;700;45;453,27;452,836;346,113;278,478;271,865;270,062;52,8846;0,239503;50,6528;1,99232;272;27
846;1,2;49,184;16,8087;8,05958;359;343;700;45;453,27;452,836;346,113;278,478;271,865;270,062;52,8846;0,239503;50,6528;1,99232;272;27
847;1,2;49,3605;16,9207;8,05592;366;343;700;45;453,27;452,836;346,113;278,478;271,865;270,062;52,8846;0,239503;50,6528;1,99232;272;27
848;1,2;49,2969;16,9334;8,0816;371;343;700;45;453,414;452,98;346,321;276,155;271,796;269,52;55,1748;0,729266;50,6587;3,78682;272;27
849;1,2;49,2853;16,9638;8,10977;376;343;700;45;453,414;452,98;346,321;276,155;271,796;269,52;55,1748;0,729266;50,6587;3,78682;272;27
850;1,2;49,184;16,9633;8,11544;375;343;700;45;453,414;453,125;346,321;276,155;271,796;269,52;55,1748;0,729266;50,6587;3,78682;272;27
851;1,2;48,9757;17,1556;8,30448;380;343;700;45;453,414;452,98;346,321;276,155;271,796;269,52;55,1748;0,729266;50,6587;3,78682;272;27
852;1,2;49,1811;17,2275;8,29294;382;343;700;45;453,414;452,98;346,672;277,22;271,706;270,318;57,5125;1,356;50,6711;5,4854;272;27
853;1,2;49,4705;17,3807;8,37726;389;343;700;45;453,414;452,98;346,672;277,22;271,706;270,318;57,5125;1,356;50,6711;5,4854;272;27
854;1,2;49,1811;17,3306;8,43937;396;343;700;45;453,414;453,125;346,672;277,22;271,706;270,318;57,5125;1,356;50,6711;5,4854;272;27
855;1,2;49,3258;17,3816;8,43937;399;343;700;45;453,414;452,98;346,672;277,22;271,706;270,318;57,5125;1,356;50,6711;5,4854;272;27
856;1,2;49,5804;17,7906;8,37144;402;343;700;45;453,414;452,98;346,927;277,25;271,624;270,905;58,389;1,93453;50,6913;5,76316;272;27
857;1,2;49,5544;17,7639;8,40033;405;343;700;45;453,414;452,98;346,927;277,25;271,624;270,905;58,389;1,93453;50,6913;5,76316;272;27
858;1,2;49,3866;17,7383;8,42988;404;343;700;45;453,414;452,98;346,927;277,25;271,624;270,905;58,389;1,93453;50,6913;5,76316;272;27
859;1,2;49,4878;17,7574;8,37144;404;343;700;45;453,414;452,98;346,927;277,25;271,624;270,905;58,389;1,93453;50,6913;5,76316;272;27
860;1,2;49,7541;17,8181;8,5625;402;343;700;45;453,414;453,125;347,122;276,283;271,607;270,747;55,8848;2,05535;50,7156;3,11202;272;27
861;1,2;49,3982;17,7425;8,60166;399;343;700;45;453,414;452,98;347,122;276,283;271,607;270,747;55,8848;2,05535;50,7156;3,11202;272;27
862;1,2;49,3866;18,0391;8,6159;392;343;700;45;453,414;453,125;347,122;276,283;271,607;270,747;55,8848;2,05535;50,7156;3,11202;272;27
863;1,2;49,7193;18,1954;8,68546;382;343;700;45;453,414;453,125;347,122;276,283;271,607;270,747;55,8848;2,05535;50,7156;3,11202;272;27
864;1,2;49,9971;18,2971;8,68546;376;343;700;45;453,559;453,125;347,405;275,997;271,63;270,962;53,1229;1,89187;50,7395;0,491525;272;27
865;1,2;50,3009;18,3907;8,67231;374;343;700;45;453,414;453,125;347,405;275,997;271,63;270,962;53,1229;1,89187;50,7395;0,491525;272;27
866;1,2;50,1997;18,3712;8,6621;364;343;700;45;453,559;453,125;347,405;275,997;271,63;270,962;53,1229;1,89187;50,7395;0,491525;272;27
867;1,2;49,9971;18,2971;8,8627;366;343;700;45;453,414;453,125;347,405;275,997;271,63;270,962;53,1229;1,89187;50,7395;0,491525;272;27
868;1,2;49,6904;18,4875;8,89076;365;343;700;45;453,559;453,125;347,578;276,828;271,634;271,03;52,7219;1,86476;50,7624;0,0946622;272;27
869;1,2;49,8814;18,5585;8,86678;365;343;700;45;453,559;453,27;347,578;276,828;271,634;271,03;52,7219;1,86476;50,7624;0,0946622;272;27
870;1,2;49,9971;18,6016;8,86678;365;343;700;45;453,414;452,98;347,578;276,828;271,634;271,03;52,7219;1,86476;50,7624;0,0946622;272;27
871;1,2;49,8235;18,537;8,91475;366;343;700;45;453,414;453,125;347,578;276,828;271,634;271,03;52,7219;1,86476;50,7624;0,0946622;272;27
872;1,2;49,5891;18,4844;8,917;364;343;700;45;453,414;452,98;347,681;276,388;271,644;271,395;52,1064;1,79295;50,7848;-0,471306;272;27
873;1,2;49,7946;18,5262;9,15717;362;343;700;45;453,559;453,27;347,681;276,388;271,644;271,395;52,1064;1,79295;50,7848;-0,471306;272;27
874;1,2;49,6007;18,7735;9,13183;361;343;700;45;453,559;453,125;347,681;276,388;271,644;271,395;52,1064;1,79295;50,7848;-0,471306;272;27
875;1,2;49,4734;18,7253;9,1079;361;343;700;45;453,559;453,125;347,681;276,388;271,644;271,395;52,1064;1,79295;50,7848;-0,471306;272;27
876;1,2;49,7946;18,8295;9,16862;358;343;700;45;453,414;452,98;347,832;278,342;271,67;271,44;51,1638;1,61366;50,8051;-1,25534;272;27
877;1,2;49,7946;18,8121;9,10559;352;343;700;45;453,559;453,125;347,832;278,342;271,67;271,44;51,1638;1,61366;50,8051;-1,25534;272;27
878;1,2;49,7946;18,8295;9,38646;354;343;700;45;453,414;453,125;347,832;278,342;271,67;271,44;51,1638;1,61366;50,8051;-1,25534;272;27
879;1,2;49,5862;18,6987;9,34698;351;343;700;45;453,559;453,125;347,832;278,342;271,67;271,44;51,1638;1,61366;50,8051;-1,25534;272;27
880;1,2;49,2101;18,891;9,38532;351;343;700;45;453,704;453,27;347,73;278,733;271,664;269,94;52,2816;1,65013;50,8246;-0,193127;272;27
881;1,2;49,2853;18,9371;9,41147;355;343;700;45;453,704;453,27;347,73;278,733;271,664;269,94;52,2816;1,65013;50,8246;-0,193127;272;27
882;1,2;49,0799;18,8067;9,35894;360;343;700;45;453,559;453,27;347,73;278,733;271,664;269,94;52,2816;1,65013;50,8246;-0,193127;272;27
883;1,2;48,8079;18,6684;9,30753;361;343;700;45;453,559;453,27;347,73;278,733;271,664;269,94;52,2816;1,65013;50,8246;-0,193127;272;27
884;1,2;49,184;18,8123;9,57199;365;343;700;45;453,559;453,27;347,51;277,795;271,611;269,688;55,0324;2,02161;50,847;2,16383;272;27
885;1,2;49,4705;18,9391;9,61457;375;343;700;45;453,559;453,125;347,51;277,795;271,611;269,688;55,0324;2,02161;50,847;2,16383;272;27
886;1,2;49,6933;19,0418;9,61086;377;343;700;45;453,559;453,125;347,51;277,795;271,611;269,688;55,0324;2,02161;50,847;2,16383;272;27
887;1,2;49,5891;19,2346;9,5361;384;343;700;45;453,559;453,125;347,51;277,795;271,611;269,688;55,0324;2,02161;50,847;2,16383;272;27
888;1,2;49,5891;19,2519;9,57564;384;343;700;45;453,559;453,27;347,262;277,585;271,542;269,81;57,2111;2,50098;50,8743;3,83586;272;27
889;1,2;49,8958;19,3012;9,77544;389;343;700;45;453,559;453,125;347,262;277,585;271,542;269,81;57,2111;2,50098;50,8743;3,83586;272;27
890;1,2;49,8987;19,2849;9,70033;394;343;700;45;453,704;453,125;347,262;277,585;271,542;269,81;57,2111;2,50098;50,8743;3,83586;272;27
891;1,2;50,0637;19,3487;9,67348;396;343;700;45;453,704;453,125;347,262;277,585;271,542;269,81;57,2111;2,50098;50,8743;3,83586;272;27
892;1,2;49,7946;19,262;9,71348;397;343;700;45;453,414;453,125;347,348;276,155;271,521;270,885;55,9635;2,6559;50,9058;2,40175;272;27
893;1,2;49,5949;19,1848;9,73961;397;343;700;45;453,414;452,98;347,348;276,155;271,521;270,885;55,9635;2,6559;50,9058;2,40175;272;27
894;1,2;49,5891;19,1133;9,68686;395;343;700;45;453,559;453,125;347,348;276,155;271,521;270,885;55,9635;2,6559;50,9058;2,40175;272;27
895;1,2;49,5891;19,3806;9,6214;389;343;700;45;453,559;453,125;347,348;276,155;271,521;270,885;55,9635;2,6559;50,9058;2,40175;272;27
896;1,2;49,6904;19,3508;9,82707;380;343;700;45;453,559;453,125;347,815;274,788;271,531;270,833;54,2933;2,58295;50,937;0,773354;272;27
897;1,2;49,5891;19,3287;9,82438;380;343;700;45;453,559;453,27;347,815;274,788;271,531;270,833;54,2933;2,58295;50,937;0,773354;272;27
898;1,2;50;19,4714;9,75769;374;343;700;45;453,559;453,125;347,815;274,788;271,531;270,833;54,2933;2,58295;50,937;0,773354;272;27
899;1,2;49,9971;19,4702;9,78484;375;343;700;45;453,559;453,125;347,815;274,788;271,531;270,833;54,2933;2,58295;50,937;0,773354;272;27
900;1,2;49,7946;19,3566;10,0543;375;343;700;45;453,559;453,27;348,123;275,885;271,489;270,76;55,9317;2,87224;50,9701;2,08932;272;27
901;1,2;49,6904;19,2814;10,0011;380;343;700;45;453,704;453,27;348,123;275,885;271,489;270,76;55,9317;2,87224;50,9701;2,08932;272;27
902;1,2;49,6528;19,2668;9,99568;388;343;700;45;453,704;453,27;348,123;275,885;271,489;270,76;55,9317;2,87224;50,9701;2,08932;272;27
903;1,2;49,2303;19,3339;9,93299;389;343;700;45;453,704;453,27;348,123;275,885;271,489;270,76;55,9317;2,87224;50,9701;2,08932;272;27
904;1,2;48,8773;19,2123;9,94996;389;343;700;45;453,559;453,125;348,545;275,307;271,5;270,312;54,1453;2,80061;51,005;0,339698;272;27
905;1,2;49,4878;19,4696;10,2315;384;343;700;45;453,559;453,125;348,545;275,307;271,5;270,312;54,1453;2,80061;51,005;0,339698;272;27
906;1,2;49,9826;19,5595;10,1516;380;343;700;45;453,414;452,98;348,545;275,307;271,5;270,312;54,1453;2,80061;51,005;0,339698;272;27
907;1,2;49,8958;19,5081;10,1119;375;343;700;45;453,414;452,98;348,545;275,307;271,5;270,312;54,1453;2,80061;51,005;0,339698;272;27
908;1,2;49,9971;19,4952;10,0454;375;343;700;45;453,27;452,98;348,928;276,905;271,499;269,717;54,2373;2,80785;51,0389;0,39051;272;27
909;1,2;49,8958;19,4209;10,204;369;343;700;45;453,27;452,836;348,928;276,905;271,499;269,717;54,2373;2,80785;51,0389;0,39051;272;27
910;1,2;49,6672;19,6691;10,2178;369;343;700;45;453,27;452,836;348,928;276,905;271,499;269,717;54,2373;2,80785;51,0389;0,39051;272;27
911;1,2;49,4358;19,5084;10,2492;374;343;700;45;453,125;452,691;348,928;276,905;271,499;269,717;54,2373;2,80785;51,0389;0,39051;272;27
912;1,2;49,4878;19,4598;10,2224;375;343;700;45;453,125;452,691;349,173;278,548;271,46;271,008;55,871;3,07894;51,0745;1,71756;272;27
913;1,2;49,6933;19,5232;10,156;383;343;700;45;452,98;452,691;349,173;278,548;271,46;271,008;55,871;3,07894;51,0745;1,71756;272;27
914;1,2;49,7598;19,5493;10,3689;384;343;700;45;452,98;452,546;349,173;278,548;271,46;271,008;55,871;3,07894;51,0745;1,71756;272;27
915;1,2;49,7425;19,4556;10,3019;384;343;700;45;452,98;452,546;349,173;278,548;271,46;271,008;55,871;3,07894;51,0745;1,71756;272;27
916;1,2;49,4907;19,6586;10,3437;384;343;700;45;452,98;452,546;349,506;277,963;271,44;271,78;55,9613;3,21246;51,1121;1,63833;272;27
