Time;[11:7];[23:228];[30.5];[31:115];[32:15];[32:24];[32:77];[32:124];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[34.275];[37:11];[37:12];[37:13];[37:14];[37:15];[37:16];[37:27];[37:34]
time;Banddicke;MON Verzinnungsstation Pd;OFI Start;Verzinnungsstation_ Temp. Zinnbad Sollwert;Laufprogramm Istwerte Zug / Abhaspel Istzug absolut [N];Laufprogramm Istwerte Zug / Verzinnung Istzug absolut [N];Laufprogramm Istwerte Abstreifer US / Istposition;Laufprogramm Istwerte Bandgeschwindigkeit / Sollwert [m/min];Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Temperatur unter der Zinnbadrolle 2 (WSP);Reglerausgang Y-Out (WSP);P-Anteil von Y-Out (WSP);I-Anteil von Y-Out (WSP);D-Anteil von Y-Out (WSP);Wirksame Soll-Temperatur (WSP);MON Sicherheit Schallschutzkabine Hubtor geöffnet;DB912_Istwerte\reP-Anteil_YOUT_Wanne;DB912_Istwerte\reI-Anteil_YOUT_Wanne;DB912_Istwerte\reD-Anteil_YOUT_Wanne;DB912_Istwerte\reP-Anteil_YOUT_Rolle;DB912_Istwerte\reI-Anteil_YOUT_Rolle;DB912_Istwerte\reD-Anteil_YOUT_Rolle;DB912_Istwerte\RCV.reV_Ist;DB912_Istwerte\reWirksameSolltemperaturWanneInnen
1532;0,5;142;0;265;2768,07;4798,87;-11,738;60;307,964;265,8;265,468;265,3;20,2817;-1,47097;-2,9829;-1,40068;265;0;-7,28013;27,5237;0;-1,48965;-2,98429;-1,38943;60;305,338
1533;0,5;141;0;265;2769,99;4795,18;-11,738;60;307,878;266;265,495;265,3;20,491;-1,57986;-2,99295;-1,24208;265;0;-6,90073;27,4392;0;-1,58987;-2,99443;-1,20053;60;305,377
1534;0,5;141;0;265;2769,78;4807,15;-11,738;60;307,812;265,9;265,5;265,1;21,3366;-1,60403;-3,00193;-0,879596;265;0;-5,71741;27,3755;0;-1,60195;-3,00343;-0,80601;60;305,707
1535;0,5;141;0;265;2766,07;4800,1;-11,738;60;307,617;265,8;265,494;264,8;23,4673;-1,5762;-3,01239;-0,406208;265;0;-3,65912;27,3219;0;-1,57021;-3,01386;-0,348018;60;306,197
1536;0,5;146;0;265;2769,74;4794,7;-11,738;60;307,617;265,4;265,484;264,5;24,5773;-1,5353;-3,02259;-0,0813892;265;0;-2,39735;27,287;0;-1,52957;-3,02403;-0,0478561;60;306,553
1537;0,5;152;0;265;2771,06;4805,2;-11,738;60;307,378;265,1;265,474;264,2;25,8892;-1,50137;-3,03113;0,0846587;265;0;-1,30219;27,2694;0;-1,49795;-3,03254;0,0950112;60;306,744
1538;0,5;164;0;265;2767,89;4801,19;-11,738;60;307,335;264,8;265,467;263,7;26,4107;-1,46731;-3,04088;0,185316;265;0;-0,797003;27,2587;0;-1,45999;-3,04226;0,207217;60;306,869
1539;0,5;168;0;265;2769,77;4797,19;-11,738;60;307,161;264,9;265,451;263,5;27,2562;-1,40493;-3,05033;0,358465;265;0;0;27,2562;0;-1,39395;-3,05164;0,385498;60;307,095
1540;0,5;177;0;265;2770,82;4800,95;-11,738;60;307,01;265,9;265,432;263,3;27,4064;-1,3395;-3,05805;0,491798;265;0;0,230841;27,2567;0;-1,32876;-3,0593;0,508016;60;307,286
1541;0,5;182;0;265;2770,23;4803,31;-11,738;60;306,966;266,2;265,414;262,9;28,1161;-1,25588;-3,06658;0,621032;265;0;1,16944;27,2627;0;-1,2416;-3,06775;0,644969;60;307,491
1542;0,5;183;0;265;2769,96;4803,87;-11,738;60;306,879;266,1;265,394;262,7;28,8687;-1,17739;-3,07454;0,66515;265;0;1,38303;27,2791;0;-1,16958;-3,07564;0,654718;60;307,605
1543;0,5;189;0;265;2767,44;4797,19;-11,738;60;306,858;265,8;265,385;262,8;28,8317;-1,1426;-3,08105;0,559288;265;0;1,41077;27,2946;0;-1,13882;-3,08212;0,537094;60;307,528
1544;0,5;191;0;265;2770,63;4802,31;-11,738;60;306,879;265,6;265,385;262,8;28,1031;-1,13894;-3,08851;0,337824;265;0;0,735022;27,3069;0;-1,14126;-3,08958;0,302225;60;307,303
1545;0,5;191;0;265;2770,78;4809,28;-11,738;60;306,814;265,3;265,393;262,9;27,4177;-1,1708;-3,09606;0,067195;265;0;0,000128165;27,3118;0;-1,17898;-3,09716;0,0229221;60;306,993
1546;0,5;188;0;265;2766,55;4795,43;-11,738;60;306,771;265,1;265,409;263,2;27,3118;-1,23696;-3,10395;-0,220097;265;0;0;27,3118;0;-1,24673;-3,10512;-0,251249;60;306,631
1547;0,5;187;0;265;2771,17;4796,04;-11,738;60;306,858;265,2;265,426;263,4;26,7311;-1,29507;-3,11108;-0,374088;265;0;-0,736853;27,3085;0;-1,30459;-3,11229;-0,392932;60;306,412
1548;0,5;185;0;265;2773,78;4811,65;-11,738;60;306,901;265,7;265,434;263,5;26,2209;-1,33706;-3,11975;-0,374273;265;0;-1,01957;27,2974;0;-1,3384;-3,121;-0,353688;60;306,361
1549;0,5;182;0;265;2769,5;4801,68;-11,738;60;306,879;266,7;265,429;263,5;26,9834;-1,31436;-3,12848;-0,123397;265;0;-0,307562;27,291;0;-1,31436;-3,12848;-0,123397;60;306,577
1550;0,5;183;0;265;2771,17;4794,47;-11,738;60;306,944;267;265,411;263,4;27,2905;-1,25564;-3,13571;0,160032;265;0;0;27,2905;0;-1,24539;-3,13688;0,197881;60;306,961
1551;0,5;182;0;265;2771,54;4804,4;-11,738;60;306,966;266,7;265,396;263,3;27,4003;-1,18459;-3,14372;0,37071;265;0;0,205481;27,2911;0;-1,17471;-3,14482;0,391564;60;307,235
1552;0,5;182;0;265;2770;4803,04;-11,738;60;306,966;266,3;265,381;263,2;27,8642;-1,12222;-3,15128;0,460008;265;0;0,569311;27,2949;0;-1,12222;-3,15128;0,460008;60;307,356
1553;0,5;183;0;265;2772,48;4796,75;-11,738;60;306,944;266,2;265,368;263,1;28,138;-1,07937;-3,15747;0,464046;265;0;0,825018;27,3026;0;-1,074;-3,15848;0,456385;60;307,419
1554;0,5;183;0;265;2770,87;4799,64;-11,738;60;306,923;266,4;265,368;263,2;27,7774;-1,07388;-3,1645;0,284741;265;0;0,217383;27,3109;0;-1,07852;-3,16551;0,241802;60;307,239
1555;0,5;183;0;265;2770,19;4802,13;-11,738;60;306,923;266,8;265,38;263,3;27,3118;-1,11331;-3,17063;0,0180175;265;0;0;27,3118;0;-1,12173;-3,17168;-0,0238769;60;306,926
1556;0,5;183;0;265;2770;4801,62;-11,738;60;306,836;267;265,398;263,6;27,1419;-1,19106;-3,17818;-0,296496;265;0;-0,328253;27,3111;0;-1,20303;-3,1793;-0,332715;60;306,527
1557;0,5;183;0;265;2767,97;4794,57;-11,738;60;306,793;266,8;265,416;263,6;26,5449;-1,2543;-3,18507;-0,441117;265;0;-0,951636;27,3025;0;-1,2698;-3,18743;-0,451637;60;306,297
1558;0,5;182;0;265;2770,32;4798,49;-11,738;60;306,793;266,4;265,427;263,6;26,2167;-1,30789;-3,19347;-0,469098;265;0;-1,11222;27,2924;0;-1,31533;-3,1947;-0,471073;60;306,222
1559;0,5;180;0;265;2769,62;4805,82;-11,738;60;306,858;266;265,438;263,6;25,8931;-1,35134;-3,20221;-0,44275;265;0;-1,18976;27,2781;0;-1,35867;-3,20348;-0,446041;60;306,196
1560;0,5;174;0;265;2766,88;4794,64;-11,738;60;306,793;265,7;265,45;263,6;25,8823;-1,39956;-3,21124;-0,447268;265;0;-1,30988;27,2627;0;-1,40457;-3,21256;-0,439056;60;306,134
1561;0,5;174;0;265;2772,94;4798,26;-11,738;60;306,793;265,5;265,458;263,6;25,7637;-1,4291;-3,2192;-0,403974;265;0;-1,35767;27,2489;0;-1,43398;-3,22054;-0,398303;60;306,14
1562;0,5;174;0;265;2771,83;4808,79;-11,738;60;306,793;265,4;265,451;263,5;26,5574;-1,40518;-3,22856;-0,127636;265;0;-0,484991;27,2352;0;-1,39419;-3,22987;-0,0654634;60;306,431
1563;0,5;174;0;265;2765,8;4797,13;-11,738;60;306,771;265,4;265,431;263,5;27,2342;-1,32314;-3,23752;0,246777;265;0;0;27,2342;0;-1,3085;-3,23876;0,299532;60;306,878
1564;0,5;176;0;265;2771,43;4793,47;-11,738;60;306,749;265,3;265,399;263,1;28,1647;-1,21646;-3,24469;0,595689;265;0;1,13309;27,2385;0;-1,19436;-3,24582;0,659107;60;307,327
1565;0,5;181;0;265;2771,54;4806,14;-11,738;60;306,727;265;265,363;262,9;29,9102;-1,05264;-3,25214;0,990375;265;0;2,72117;27,2622;0;-1,0314;-3,25312;1,02114;60;307,878
1566;0,5;192;0;265;2768,18;4801,92;-11,738;60;306,749;264,9;265,331;263,1;30,6563;-0,925928;-3,2586;1,06866;265;0;3,38181;27,2999;0;-0,913232;-3,25946;1,05259;60;308,076
1567;0,5;198;0;265;2770,24;4793,36;-11,738;60;306,706;264,8;265,316;263,4;30,502;-0,862695;-3,26443;0,867844;265;0;3,16904;27,333;0;-0,862695;-3,26443;0,867844;60;307,962
1568;0,5;205;0;265;2772,51;4797,02;-11,738;60;306,814;264,9;265,311;263,7;29,5244;-0,844873;-3,26923;0,622737;265;0;2,05997;27,3632;0;-0,842554;-3,27002;0,588897;60;307,701
1569;0,5;203;0;265;2775,5;4801,99;-11,738;60;306,793;265,2;265,31;264;28,8535;-0,841821;-3,27476;0,378368;265;0;1,3845;27,3828;0;-0,843652;-3,27555;0,342192;60;307,454
1570;0,5;199;0;265;2776,94;4802,29;-11,738;60;306,858;266,2;265,316;264,3;27,9281;-0,862207;-3,28033;0,139141;265;0;0,263525;27,3935;0;-0,867944;-3,28114;0,139141;60;307,189
1571;0,5;194;0;265;2774,93;4794,85;-11,738;60;306,901;267,3;265,324;264,4;27,3944;-0,896143;-3,28528;-0,0478426;265;0;0;27,3944;0;-0,901636;-3,28612;-0,0708571;60;306,963
1572;0,5;188;0;265;2778,61;4799,67;-11,738;60;307,01;267,7;265,333;264,6;27,3944;-0,930322;-3,29128;-0,15814;265;0;0;27,3944;0;-0,93374;-3,29216;-0,16318;60;306,813
1573;0,5;188;0;265;2779,17;4809,67;-11,738;60;307,053;267,1;265,335;264,6;27,2599;-0,9396;-3,29744;-0,120971;265;0;0;27,3937;0;-0,936914;-3,29832;-0,0992838;60;306,834
1574;0,5;188;0;265;2774,76;4797,03;-11,738;60;307,161;266,6;265,321;264,4;27,3937;-0,895898;-3,30263;0,107721;265;0;0;27,3937;0;-0,8854;-3,30347;0,150527;60;307,101
1575;0,5;188;0;265;2778,39;4800,38;-11,738;60;307,27;266,8;265,301;264,2;27,3937;-0,803735;-3,30823;0,426797;265;0;0,17655;27,3939;0;-0,789697;-3,30897;0,463598;60;307,507
1576;0,5;188;0;265;2776,71;4811,54;-11,738;60;307,313;267,2;265,279;264,1;28,0595;-0,714746;-3,3132;0,594845;265;0;0,66059;27,3989;0;-0,714746;-3,3132;0,594845;60;307,734
1577;0,5;188;0;265;2771,27;4799,95;-11,738;60;307,422;267,3;265,256;264;28,4339;-0,622217;-3,31698;0,758016;265;0;1,03742;27,4089;0;-0,605127;-3,31755;0,785581;60;308,011
1578;0,5;188;0;265;2774,96;4796,5;-11,738;60;307,465;266,9;265,223;263,7;29,3074;-0,492456;-3,32064;0,954131;265;0;1,87385;27,4268;0;-0,474023;-3,32109;0,97399;60;308,333
1579;0,5;192;0;265;2773,9;4806,76;-11,738;60;307,53;266,5;265,196;263,6;29,6378;-0,385034;-3,32349;0,974586;265;0;2,19034;27,4474;0;-0,385034;-3,32349;0,974586;60;308,461
1580;0,5;196;0;265;2770,77;4801,99;-11,738;60;307,617;266,6;265,179;263,7;29,2434;-0,314355;-3,32578;0,849391;265;0;1,77323;27,4702;0;-0,314355;-3,32578;0,849391;60;308,408
1581;0,5;196;0;265;2772,76;4794,41;-11,738;60;307,682;266,7;265,162;263,9;29,2427;-0,257349;-3,32739;0,770858;265;0;1,48832;27,4905;0;-0,248071;-3,32762;0,759844;60;308,378
1582;0,5;197;0;265;2770,71;4799,39;-11,738;60;307,726;266,7;265,145;264;28,9832;-0,181421;-3,32885;0,757264;265;0;1,47779;27,5055;0;-0,181421;-3,32885;0,757264;60;308,418
1583;0,5;196;0;265;2769,14;4803,14;-11,738;60;307,747;266,2;265,123;263,9;29,3216;-0,0927978;-3,32974;0,792216;265;0;1,79767;27,5239;0;-0,0927978;-3,32974;0,792216;60;308,547
1584;0,5;196;0;265;2770,8;4803,16;-11,738;60;307,878;265,7;265,105;263,7;29,2039;-0,0191894;-3,33006;0,801167;265;0;1,69971;27,5443;0;-0,00710449;-3,33007;0,801492;60;308,644
1585;0,5;197;0;265;2770,58;4798,85;-11,738;60;307,921;265,3;265,085;263,6;28,5107;0;-3,33007;0,534473;265;0;0,631659;27,5601;0;0;-3,33007;0,495837;60;308,397
1586;0,5;196;0;265;2771,35;4802,06;-11,738;60;307,986;265;265,068;263,3;27,6933;0;-3,33007;0,340723;265;0;0,0503906;27,5634;0;0;-3,33007;0,316093;60;308,203
1587;0,5;191;0;265;2769,27;4811,16;-11,738;60;308,073;265;265,058;263;27,5635;0;-3,33007;0,201507;265;0;0;27,5635;0;0;-3,33007;0,18694;60;308,064
1588;0,5;188;0;265;2762,68;4795,51;-11,738;60;308,138;266,2;265,056;262,9;27,5635;0;-3,33007;0,128459;265;0;0;27,5635;0;0;-3,33007;0,119173;60;307,991
1589;0,5;188;0;265;2766,16;4795,61;-11,738;60;308,16;267;265,06;262,8;27,5166;0;-3,33007;0,0759722;265;0;-0,0645813;27,5633;0;0;-3,33007;0,0704802;60;307,938
1590;0,5;188;0;265;2766,98;4810,59;-11,738;60;308,138;267,4;265,07;263;27,361;0;-3,33007;0,0484318;265;0;-0,222968;27,5616;0;0;-3,33007;0,0416827;60;307,907
1591;0,5;188;0;265;2760,52;4800,57;-11,738;60;308,116;267,2;265,084;263,2;27,4897;0;-3,33007;0,028643;265;0;-0,0764831;27,5594;0;0;-3,33007;0,0265724;60;307,891
1592;0,5;188;0;265;2763,19;4794,48;-11,738;60;308,181;266,8;265,097;263,4;27,2535;0;-3,33007;0,0169398;265;0;-0,372015;27,5558;0;0;-3,33007;0,0157152;60;307,879
1593;0,5;188;0;265;2764,11;4803,33;-11,738;60;308,268;266,3;265,111;263,8;26,4039;-0,0454346;-3,33019;-0,177583;265;0;-1,35255;27,5469;0;-0,0552002;-3,33023;-0,211809;60;307,639
1594;0,5;183;0;265;2760,98;4800,48;-11,738;60;308,312;265,9;265,132;264,1;25,4068;-0,115137;-3,33063;-0,396705;265;0;-2,28547;27,5292;0;-0,128564;-3,33074;-0,432739;60;307,35
1595;0,5;177;0;265;2762,68;4792,94;-11,738;60;308,398;265,8;265,152;264,3;24,1818;-0,209985;-3,33169;-0,605016;265;0;-3,19816;27,4968;0;-0,224878;-3,3319;-0,633051;60;307,046
1596;0,5;170;0;265;2763,88;4796,6;-11,738;60;308,377;265,9;265,176;264,6;23,5562;-0,292749;-3,33311;-0,716114;265;0;-3,97928;27,4531;0;-0,317896;-3,33369;-0,73313;60;306,829
1597;0,5;163;0;265;2765,91;4800,72;-11,738;60;308,355;265,9;265,186;264,7;23,5482;-0,34353;-3,33526;-0,603716;265;0;-3,73585;27,4134;0;-0,341821;-3,33558;-0,551838;60;306,91
1598;0,5;161;0;265;2766,14;4802,51;-11,738;60;308,398;265,7;265,177;264,5;24,6001;-0,309839;-3,33742;-0,221652;265;0;-2,42994;27,3764;0;-0,304224;-3,3377;-0,178568;60;307,323
1599;0,5;160;0;265;2761,76;4796,71;-11,738;60;308,29;265,4;265,172;264,2;25,5889;-0,289331;-3,33935;-0,0613438;265;0;-1,89335;27,3533;0;-0,291895;-3,33962;-0,0692635;60;307,502
1600;0,5;166;0;265;2762,98;4800,9;-11,738;60;308,225;265,2;265,186;264;25,186;-0,342798;-3,34138;-0,256854;265;0;-2,1485;27,3345;0;-0,342798;-3,34138;-0,256854;60;307,309
1601;0,5;169;0;265;2764,8;4809,65;-11,738;60;308,16;265,1;265,211;264;24,1293;-0,445215;-3,34358;-0,581614;265;0;-3,34858;27,3023;0;-0,46499;-3,34401;-0,634873;60;306,822
1602;0,5;164;0;265;2761,63;4795,36;-11,738;60;308,051;265,4;265,245;263,8;23,0356;-0,581445;-3,34696;-0,873313;265;0;-4,38202;27,2568;0;-0,600488;-3,34751;-0,901955;60;306,391
1603;0,5;160;0;265;2765,66;4796,5;-11,738;60;307,943;265,7;265,275;263,7;22,6415;-0,686548;-3,35054;-0,975378;265;0;-4,68863;27,2111;0;-0,699121;-3,35119;-0,965462;60;306,18
1604;0,5;156;0;265;2764,58;4809,5;-11,738;60;307,878;265,7;265,285;263,7;22,982;-0,741602;-3,35526;-0,779873;265;0;-4,08631;27,16;0;-0,743921;-3,35595;-0,734674;60;306,316
1605;0,5;155;0;265;2761,03;4798,46;-11,738;60;307,791;265,7;265,291;263,8;23,8281;-0,765527;-3,36019;-0,557727;265;0;-3,24595;27,1174;0;-0,771753;-3,36091;-0,547412;60;306,509
1606;0,5;156;0;265;2765,19;4793,21;-11,738;60;307,726;265,6;265,307;264;23,8512;-0,828027;-3,3654;-0,580853;265;0;-3,23423;27,0855;0;-0,828027;-3,3654;-0,580853;60;306,448
1607;0,5;155;0;265;2763,87;4804,28;-11,738;60;307,639;265,3;265,328;263,9;23,46;-0,91189;-3,37029;-0,709312;265;0;-3,71433;27,0434;0;-0,927393;-3,37115;-0,732749;60;306,201
1608;0,5;156;0;265;2760,64;4803,19;-11,738;60;307,574;265,4;265,355;263,6;22,8573;-1,01858;-3,37662;-0,834059;265;0;-4,10215;26,9958;0;-1,03347;-3,37758;-0,845537;60;305,963
1609;0,5;155;0;265;2763,02;4798,55;-11,738;60;307,487;265,5;265,381;263,4;22,6094;-1,10708;-3,3826;-0,887785;265;0;-4,41654;26,9531;0;-1,12356;-3,38365;-0,903027;60;305,815
1610;0,5;156;0;265;2764,76;4797,62;-11,738;60;307,465;265,3;265,406;263,2;21,9994;-1,22256;-3,39025;-0,974272;265;0;-4,71985;26,8988;0;-1,23647;-3,3914;-0,970908;60;305,605
1611;0,5;153;0;265;2764,91;4801,99;-11,738;60;307,313;265,5;265,416;263;22,6906;-1,26479;-3,39851;-0,709588;265;0;-3,68668;26,8463;0;-1,25845;-3,39969;-0,627702;60;305,819
1612;0,5;150;0;265;2762,64;4804,98;-11,738;60;307,183;265,8;265,401;262,8;24,6524;-1,21365;-3,40548;-0,245308;265;0;-1,96604;26,8186;0;-1,20559;-3,40662;-0,188748;60;306,328
1613;0,5;154;0;265;2759,98;4792,76;-11,738;60;306,966;265,6;265,398;262,8;26,2101;-1,18972;-3,41334;-0,0617883;265;0;-0,716254;26,8061;0;-1,1918;-3,41445;-0,0673225;60;306,527
1614;0,5;164;0;265;2765,15;4796,91;-11,738;60;306,793;265,6;265,405;262,8;26,2454;-1,2217;-3,42123;-0,165928;265;0;-0,82273;26,7982;0;-1,22756;-3,42238;-0,182171;60;306,383
1615;0,5;168;0;265;2764,77;4808,86;-11,738;60;306,727;266,1;265,418;262,9;25,8918;-1,27041;-3,4294;-0,29091;265;0;-0,899268;26,7911;0;-1,27041;-3,4294;-0,29091;60;306,228
1616;0,5;169;0;265;2758,89;4796,16;-11,738;60;306,684;266,5;265,432;263,1;25,5056;-1,32729;-3,43791;-0,395994;265;0;-1,27308;26,7786;0;-1,32729;-3,43791;-0,395994;60;306,06
1617;0,5;170;0;265;2763,44;4794,88;-11,738;60;306,532;266,7;265,447;263,4;25,4617;-1,38674;-3,44554;-0,494065;265;0;-1,3986;26,7632;0;-1,39773;-3,44685;-0,511296;60;305,866
1618;0,5;170;0;265;2766,75;4807,97;-11,738;60;306,424;267;265,465;263,7;24,9502;-1,45193;-3,45353;-0,577227;265;0;-1,54206;26,7462;0;-1,46072;-3,45489;-0,577856;60;305,71
1619;0,5;169;0;265;2763,17;4801,59;-11,738;60;306,315;266,8;265,468;263,8;25,8655;-1,47146;-3,46456;-0,368808;265;0;-0,864844;26,7303;0;-1,47146;-3,46456;-0,368808;60;305,827
1620;0,5;170;0;265;2764,42;4796,06;-11,738;60;306,228;266,2;265,448;263,8;26,7271;-1,39395;-3,47266;0,0909857;265;0;0;26,7271;0;-1,37502;-3,47396;0,175593;60;306,417
1621;0,5;172;0;265;2765,93;4803,77;-11,738;60;306,12;265,6;265,416;263,9;28,5707;-1,26565;-3,48015;0,578413;265;0;2,18037;26,7375;0;-1,24331;-3,48133;0,644257;60;307,025
1622;0,5;180;0;265;2766,96;4804,83;-11,738;60;306,055;265,1;265,388;263,9;29,9719;-1,15127;-3,48803;0,770757;265;0;3,20713;26,7705;0;-1,14358;-3,48911;0,752102;60;307,324
1623;0,5;190;0;265;2765,43;4799,77;-11,738;60;305,968;265,1;265,382;263,9;29,7491;-1,12759;-3,49547;0,536212;265;0;2,81263;26,806;0;-1,12795;-3,49653;0,495685;60;307,105
1624;0,5;197;0;265;2763,72;4796,88;-11,738;60;305,99;265,6;265,388;263,9;28,8944;-1,14578;-3,50185;0,26459;265;0;1,85892;26,8291;0;-1,15005;-3,50293;0,224873;60;306,809
1625;0,5;197;0;265;2764,65;4802,48;-11,738;60;306,011;265,7;265,394;263,9;27,9465;-1,17532;-3,50947;0,0417428;265;0;1,0138;26,8443;0;-1,17947;-3,51057;0,018723;60;306,549
1626;0,5;193;0;265;2765,88;4809,99;-11,738;60;306,142;265,4;265,401;263,9;27,0391;-1,20583;-3,51728;-0,0956696;265;0;0,160986;26,8513;0;-1,21182;-3,51841;-0,11758;60;306,373
