Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandlänge auf Abhaspel]
time;Banddicke;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel
sec;mm;kW;°C;°C;°C;mm;mbar;mbar;m/min;°C;;m
13;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;"(( Pi() / ([11:7] * 0.001)) * (Pow(0.5 * [3:10], 2) - Pow(0.5 * 0.48, 2))) / [32:124]";nan
221;0,5;37;272,584;270,291;270,1;340;0,289352;0,289352;0;270,679;;1610,91
222;0,5;35;272,627;270,262;270,1;340;0,289352;0,289352;0;270,681;;1610,91
223;0,5;30;272,671;270,269;270,1;340;0,289352;0,289352;0;270,681;;1610,91
224;0,5;31;272,7;270,32;270,1;340;0,289352;0,289352;0;270,679;;1610,91
225;0,5;37;272,627;270,349;270,1;340;0,289352;0,289352;0;270,676;;1610,91
226;0,5;34;272,555;270,334;270,1;340;0,434028;0,289352;0;270,669;;1610,91
227;0,5;26;272,497;270,298;270,1;340;0,289352;0,289352;0;270,671;;1610,91
228;0,5;25;272,859;270,291;270,1;340;0,289352;0,289352;0;270,668;;1610,91
229;0,5;26;272,873;270,284;270,1;340;0,289352;0,289352;0;270,665;;1610,91
230;0,5;25;272,873;270,284;270,1;340;0,289352;0,289352;0;270,668;;1610,91
231;0,5;22;272,946;270,32;270,1;340;0,289352;0,289352;0;270,666;;1610,91
232;0,5;26;272,946;270,334;270,1;340;0,289352;0,289352;0;270,666;;1610,91
233;0,5;35;272,989;270,334;270,1;340;0,289352;0,289352;0;270,664;;1610,91
234;0,5;35;273,466;270,32;270,1;340;0,289352;0,289352;0;270,66;;1610,91
235;0,5;28;273,336;270,305;270,1;340;0,289352;0,289352;0;270,661;;1610,91
236;0,5;22;273,278;270,284;270,1;340;0,289352;0,289352;0;270,66;;1610,91
237;0,5;21;273,206;269,922;270,1;340;0,434028;0,289352;0;270,653;;1610,91
238;0,5;0;273,249;270,255;270,1;340;0,289352;0,289352;0;270,175;;1610,91
239;0,5;0;273,322;270,291;270,1;340;0,289352;0,289352;0;270,253;;1610,91
240;0,5;5;273,466;270,363;270,1;340;0,289352;0,289352;0;270,306;;1610,91
241;0,5;8;273,481;270,298;270,1;340;0,289352;0,289352;0;270,345;;1610,91
242;0,5;10;273,365;270,334;270,1;340;0,289352;0,289352;0;270,382;;1610,91
243;0,5;8;273,249;270,312;270,1;340;0,289352;0,289352;0;270,41;;1610,91
244;0,5;10;273,278;270,305;270,1;340;0,289352;0,289352;0;270,433;;1610,91
245;0,5;1;273,365;270,291;270,1;340;0,289352;0,289352;0;270,448;;1610,91
246;0,5;0;273,394;270,327;270,1;340;0,289352;0,289352;0;270,464;;1610,91
247;0,5;0;273,452;270,023;270,1;340;0,289352;0,289352;0;270,479;;1610,91
248;0,5;3;273,423;270,001;270,1;340;0,289352;0,289352;0;270,471;;1610,91
249;0,5;24;273,409;270,334;270,1;340;0,289352;0,289352;0;270,488;;1610,91
250;0,5;71;272,975;270,276;270,1;340;0,289352;0,289352;0;270,505;;1610,91
251;0,5;61;272,96;270,298;270,1;340;0,289352;0,289352;0;270,516;;1610,91
252;0,5;35;273,018;270,291;270,1;340;0,289352;0,289352;0;270,529;;1610,91
253;0,5;28;273,061;270,298;270,1;340;0,289352;0,289352;0;270,545;;1610,91
254;0,5;26;273,119;270,327;270,1;340;0,289352;0,289352;0;270,551;;1610,91
255;0,5;26;273,119;270,341;270,1;340;0,289352;0,289352;0;270,557;;1610,91
256;0,5;26;273,076;270,327;270,1;340;0,289352;0,289352;0;270,565;;1610,91
257;0,5;25;273,032;270,312;270,1;340;0,289352;0,434028;0;270,575;;1610,91
258;0,5;21;272,844;270,284;270,1;340;0,289352;0,289352;0;270,584;;1610,91
259;0,5;21;272,859;270,247;270,1;340;0,289352;0,434028;0;270,586;;1610,91
260;0,5;21;272,902;270,312;270,1;340;0,289352;0,434028;0;270,59;;1610,91
261;0,5;16;273,061;270,363;270,1;340;0,289352;0,434028;0;270,595;;1610,91
262;0,5;19;273,235;270,349;270,1;340;0,289352;0,289352;0;270,597;;1610,91
263;0,5;28;273,438;270,334;270,1;340;0,289352;0,434028;0;270,604;;1610,91
264;0,5;21;273,452;270,32;270,1;340;0,289352;0,434028;0;270,611;;1610,91
265;0,5;14;273,38;270,305;270,1;340;0,289352;0,289352;0;270,615;;1610,91
266;0,5;12;273,264;270,298;270,1;340;0,289352;0,434028;0;270,621;;1610,91
267;0,5;16;273,264;270,327;270,1;340;0,289352;0,434028;0;270,627;;1610,91
268;0,5;11;273,336;270,32;270,1;340;0,289352;0,434028;0;270,633;;1610,91
269;0,5;0;273,409;270,327;270,1;340;0,289352;0,434028;0;270,633;;1610,91
270;0,5;0;272,873;270,32;270,1;340;0,434028;0,434028;0;270,64;;1610,91
271;0,5;0;272,931;270,305;270,1;340;0,289352;0,434028;0;270,638;;1610,91
272;0,5;0;272,844;270,298;270,1;340;0,289352;0,434028;0;270,641;;1610,91
273;0,5;2;272,772;270,284;270,1;340;0,289352;0,434028;0;270,641;;1610,91
274;0,5;7;272,7;270,305;270,1;340;0,289352;0,434028;0;270,653;;1610,91
275;0,5;8;272,83;270,19;270,1;340;0,289352;0,434028;0;270,654;;1610,91
276;0,5;25;272,902;270,175;270,1;340;0,289352;0,434028;0;270,647;;1610,91
277;0,5;41;273,003;269,907;270,1;340;0,289352;0,289352;0;270,645;;1610,91
278;0,5;78;272,975;269,893;270,1;340;0,289352;0,434028;0;270,643;;1610,91
279;0,5;103;273,076;269,886;270,1;340;0,289352;0,289352;0;270,647;;1610,91
280;0,5;88;273,119;269,9;270,1;340;0,289352;0,434028;0;270,644;;1610,91
281;0,5;75;273,003;269,958;270,1;340;0,289352;0,434028;0;270,645;;1610,91
282;0,5;64;272,917;269,944;270,1;340;0,289352;0,434028;0;270,651;;1610,91
283;0,5;78;272,844;270,11;270,1;340;0,289352;0,434028;0;270,653;;1610,91
284;0,5;69;272,743;269,944;270,1;340;0,289352;0,289352;0;270,652;;1610,91
285;0,5;69;272,772;269,922;270,1;340;0,289352;0,434028;0;270,651;;1610,91
286;0,5;81;273,307;270,067;270,1;340;0,289352;0,434028;0;270,654;;1610,91
287;0,5;80;273,293;269,929;270,1;340;0,289352;0,434028;0;270,656;;1610,91
288;0,5;81;273,438;269,965;270,1;340;0,289352;0,434028;0;270,659;;1610,91
289;0,5;80;273,553;270,153;270,1;340;0,289352;0,434028;0;270,663;;1610,91
290;0,5;69;274,117;270,067;270,1;340;0,289352;0,434028;0;270,664;;1610,91
291;0,5;56;273,669;270,204;270,1;340;0,289352;0,434028;0;270,663;;1610,91
292;0,5;51;274,334;270,204;270,1;340;0,289352;0,434028;0;270,66;;1610,91
293;0,5;57;274,248;270,19;270,1;340;0,289352;0,434028;0;270,666;;1610,91
294;0,5;65;274,334;270,182;270,1;340;0,289352;0,434028;0;270,663;;1610,91
295;0,5;55;274,653;270,146;270,1;340;0,289352;0,434028;0;270,658;;1610,91
296;0,5;53;274,725;270,161;270,1;340;0,289352;0,434028;0;270,662;;1610,91
297;0,5;41;274,783;270,175;270,1;340;0,289352;0,434028;0;270,659;;1610,91
298;0,5;0;275,434;270,327;270,1;340;0,434028;0,434028;0;270,611;;1610,91
299;0,5;0;275,289;270,349;270,1;340;0,289352;0,434028;0;270,622;;1610,91
300;0,5;0;275,362;270,291;270,1;340;0,289352;0,434028;0;270,625;;1610,91
301;0,5;0;275,434;269,98;270,1;340;0,289352;0,289352;0;270,622;;1610,91
302;0,5;0;275,521;269,973;270,1;340;0,289352;0,289352;0;270,621;;1610,91
303;0,5;6;275,506;269,936;270,1;340;0,289352;0,289352;0;270,651;;1610,91
304;0,5;0;276,186;269,915;270,1;340;0,289352;0,289352;0;270,309;;1610,91
305;0,5;0;275,275;270,197;270,1;340;0,289352;0,289352;0;270,341;;1610,91
306;0,5;0;275,318;270,211;270,1;340;0,289352;0,289352;0;270,374;;1610,91
307;0,5;0;275,391;270,197;270,1;340;0,289352;0,289352;0;270,41;;1610,91
308;0,5;5;275,463;269,936;270,1;340;0,289352;0,289352;0;270,436;;1610,91
309;0,5;25;275,521;270,168;270,1;340;0,289352;0,434028;0;270,469;;1610,91
310;0,5;32;275,376;270,146;270,1;340;0,289352;0,434028;0;270,793;;1610,91
311;0,5;0;275,275;270,146;270,1;340;0,289352;0,434028;0;270,766;;1610,91
312;0,5;0;275,333;270,182;270,1;340;0,289352;0,289352;0;270,748;;1610,91
313;0,5;0;275,405;270,197;270,1;340;0,289352;0,289352;0;270,736;;1610,91
314;0,5;0;274,957;270,168;270,1;340;0,289352;0,434028;0;270,724;;1610,91
315;0,5;0;275;270,161;270,1;340;0,289352;0,434028;0;270,708;;1610,91
316;0,5;2;274,971;270,132;270,1;340;0,289352;0,434028;0;270,682;;1610,91
317;0,5;0;274,624;269,98;270,1;340;0,289352;0,434028;0;270,65;;1610,91
318;0,5;0;274,87;270,088;270,1;340;0,289352;0,434028;0;270,647;;1610,91
319;0,5;0;274,291;270,088;270,1;340;0,289352;0,434028;0;270,642;;1610,91
320;0,5;2;274,363;270,059;270,1;340;0,289352;0,434028;0;270,626;;1610,91
321;0,5;10;274,436;270,067;270,1;340;0,289352;0,434028;0;270,61;;1610,91
322;0,5;27;274,494;270,067;270,1;340;0,289352;0,434028;0;270,6;;1610,91
323;0,5;46;274,407;270,045;270,1;340;0,289352;0,289352;0;270,593;;1610,91
324;0,5;50;273,481;270,059;270,1;340;0,289352;0,434028;0;270,593;;1610,91
325;0,5;59;273,438;270,103;270,1;340;0,289352;0,434028;0;270,592;;1610,91
326;0,5;59;273,495;270,161;270,1;340;0,289352;0,434028;0;270,593;;1610,91
327;0,5;59;273,553;270,161;270,1;340;0,289352;0,434028;0;270,592;;1610,91
328;0,5;45;273,611;270,132;270,1;340;0,289352;0,434028;0;270,592;;1610,91
329;0,5;45;273,669;270,132;270,1;340;0,289352;0,434028;0;270,592;;1610,91
330;0,5;65;273,683;270,124;270,1;340;0,289352;0,434028;0;270,581;;1610,91
331;0,5;74;273,64;270,132;270,1;340;0,289352;0,434028;0;270,58;;1610,91
332;0,5;58;273,51;270,182;270,1;340;0,289352;0,434028;0;270,583;;1610,91
333;0,5;39;273,495;270,211;270,1;340;0,289352;0,289352;0;270,579;;1610,91
334;0,5;34;273,553;270,204;270,1;340;0,289352;0,289352;0;270,579;;1610,91
335;0,5;27;274,378;270,19;270,1;340;0,289352;0,289352;0;270,583;;1610,91
336;0,5;47;274,45;270,168;270,1;340;0,289352;0,289352;0;270,569;;1610,91
337;0,5;63;274,494;270,124;270,1;340;0,289352;0,289352;0;270,564;;1610,91
338;0,5;72;274,421;270,11;270,1;340;0,289352;0,434028;0;270,566;;1610,91
339;0,5;52;274,277;270,146;270,1;340;0,289352;0,289352;0;270,562;;1610,91
340;0,5;30;274,277;270,19;270,1;340;0,289352;0,289352;0;270,563;;1610,91
341;0,5;18;274,363;270,182;270,1;340;0,289352;0,289352;0;270,56;;1610,91
342;0,5;0;274,436;270,161;270,1;340;0,289352;0,289352;0;270,554;;1610,91
343;0,5;3;274,74;270,139;270,1;340;0,289352;0,289352;0;270,522;;1610,91
344;0,5;20;274,754;269,871;270,1;340;0,434028;0,289352;0;270,522;;1610,91
345;0,5;37;274,667;270,132;270,1;340;0,289352;0,289352;0;270,528;;1610,91
346;0,5;0;274,537;270,139;270,1;340;0,289352;0,289352;0;270,527;;1610,91
347;0,5;2;274,913;269,944;270,1;340;0,289352;0,434028;0;270,51;;1610,91
348;0,5;12;274,957;269,929;270,1;340;0,289352;0,289352;0;270,483;;1610,91
349;0,5;5;274,986;269,915;270,1;340;0,289352;0,289352;0;270,499;;1610,91
350;0,5;0;275;269,907;270,1;340;0,434028;0,289352;0;270,519;;1610,91
351;0,5;6;274,986;269,9;270,1;340;0,289352;0,289352;0;270,543;;1610,91
352;0,5;20;274,986;269,907;270,1;340;0,289352;0,289352;0;270,527;;1610,91
353;0,5;0;274,436;269,922;270,1;340;0,289352;0,289352;0;270,526;;1610,91
354;0,5;0;274,306;269,98;270,1;340;0,289352;0,434028;0;270,529;;1610,91
355;0,5;0;274,262;269,987;270,1;340;0,289352;0,289352;0;270,531;;1610,91
356;0,5;0;274,349;269,965;270,1;340;0,289352;0,289352;0;270,528;;1610,91
357;0,5;7;274,479;270,161;270,1;340;0,289352;0,289352;0;270,51;;1610,91
358;0,5;32;274,494;270,153;270,1;340;0,289352;0,289352;0;270,503;;1610,91
359;0,5;43;274,349;270,139;270,1;340;0,289352;0,289352;0;270,5;;1610,91
360;0,5;32;273,756;270,175;270,1;340;0,289352;0,289352;0;270,504;;1610,91
361;0,5;32;273,727;270,204;270,1;340;0,289352;0,289352;0;270,509;;1610,91
362;0,5;43;273,973;270,001;270,1;340;0,289352;0,289352;0;270,511;;1610,91
363;0,5;48;274,031;269,994;270,1;340;0,289352;0,289352;0;270,516;;1610,91
364;0,5;52;274,132;269,965;270,1;340;0,289352;0,289352;0;270,525;;1610,91
365;0,5;56;274,19;269,929;270,1;340;0,289352;0,289352;0;270,534;;1610,91
366;0,5;56;274,204;269,907;270,1;340;0,289352;0,289352;0;270,536;;1610,91
367;0,5;53;274,248;269,922;270,1;340;0,289352;0,434028;0;270,54;;1610,91
368;0,5;44;274,117;269,951;270,1;340;0,289352;0,434028;0;270,544;;1610,91
369;0,5;39;274,031;269,944;270,1;340;0,289352;0,289352;0;270,547;;1610,91
370;0,5;34;273,958;269,929;270,1;340;0,289352;0,289352;0;270,554;;1610,91
371;0,5;41;273,524;270,132;270,1;340;0,289352;0,289352;0;270,555;;1610,91
372;0,5;51;274,407;270,088;270,1;340;0,289352;0,289352;0;270,566;;1610,91
373;0,5;2;274,479;270,088;270,1;340;0,289352;0,289352;0;270,576;;1610,91
374;0,5;0;274,494;270,124;270,1;340;0,289352;0,434028;0;270,585;;1610,91
375;0,5;7;274,378;270,197;270,1;340;0,289352;0,434028;0;270,627;;1610,91
376;0,5;0;274,262;269,965;270,1;340;0,289352;0,434028;0;270,62;;1610,91
377;0,5;0;274,349;269,922;270,1;340;0,289352;0,434028;0;270,614;;1610,91
378;0,5;0;274,392;270,175;270,1;340;0,289352;0,434028;0;270,605;;1610,91
379;0,5;2;274,494;269,922;270,1;340;0,289352;0,434028;0;270,586;;1610,91
380;0,5;8;274,45;269,9;270,1;340;0,289352;0,434028;0;270,581;;1610,91
381;0,5;11;274,291;269,878;270,1;340;0,289352;0,434028;0;270,58;;1610,91
382;0,5;0;274,248;270,161;270,1;340;0,289352;0,434028;0;270,574;;1610,91
383;0,5;2;274,32;269,944;270,1;340;0,289352;0,434028;0;270,564;;1610,91
384;0,5;17;274,407;269,951;270,1;340;0,289352;0,434028;0;270,549;;1610,91
385;0,5;38;274,479;269,951;270,1;340;0,289352;0,434028;0;270,554;;1610,91
386;0,5;0;274,465;269,915;270,1;340;0,289352;0,434028;0;270,571;;1610,91
387;0,5;0;274,32;269,893;270,1;340;0,289352;0,434028;0;270,594;;1610,91
388;0,5;7;273,727;269,951;270,1;340;0,289352;0,434028;0;270,621;;1610,91
389;0,5;30;273,872;269,915;270,1;340;0,289352;0,434028;0;270,611;;1610,91
390;0,5;44;273,843;269,907;270,1;340;0,289352;0,434028;0;270,604;;1610,91
391;0,5;34;273,915;269,965;270,1;340;0,434028;0,434028;0;270,603;;1610,91
392;0,5;32;273,944;269,973;270,1;340;0,289352;0,434028;0;270,598;;1610,91
393;0,5;53;273,9;270,016;270,1;340;0,289352;0,434028;0;270,6;;1610,91
394;0,5;55;274,045;270,045;270,1;340;0,289352;0,434028;0;270,6;;1610,91
395;0,5;51;273,973;270,023;270,1;340;0,289352;0,434028;0;270,6;;1610,91
396;0,5;51;274,002;269,951;270,1;340;0,434028;0,434028;0;270,603;;1610,91
397;0,5;39;273,669;269,987;270,1;340;0,289352;0,434028;0;270,603;;1610,91
398;0,5;34;274,117;270,067;270,1;340;0,434028;0,289352;0;270,601;;1610,91
399;0,5;40;274,175;270,045;270,1;340;0,289352;0,289352;0;270,604;;1610,91
400;0,5;64;274,233;270,009;270,1;340;0,289352;0,434028;0;270,605;;1610,91
401;0,5;63;274,248;269,951;270,1;340;0,289352;0,434028;0;270,612;;1610,91
402;0,5;65;274,19;269,944;270,1;340;0,289352;0,434028;0;270,615;;1610,91
403;0,5;65;274,291;269,973;270,1;340;0,289352;0,434028;0;270,613;;1610,91
404;0,5;55;274,262;270,009;270,1;340;0,289352;0,434028;0;270,618;;1610,91
405;0,5;43;274,32;269,958;270,1;340;0,289352;0,434028;0;270,622;;1610,91
406;0,5;37;274,392;269,936;270,1;340;0,289352;0,434028;0;270,625;;1610,91
407;0,5;30;274,465;269,944;270,1;340;0,289352;0,434028;0;270,634;;1610,91
408;0,5;44;275,246;269,907;270,1;340;0,289352;0,434028;0;270,627;;1610,91
409;0,5;0;274,711;269,777;270,1;340;0,289352;0,434028;0;270,618;;1610,91
410;0,5;0;274,653;269,763;270,1;340;0,289352;0,434028;0;270,619;;1610,91
411;0,5;0;274,696;269,813;270,1;340;0,289352;0,434028;0;270,62;;1610,91
412;0,5;8;274,812;269,828;270,1;340;0,289352;0,434028;0;270,609;;1610,91
413;0,5;42;274,899;270,161;270,1;340;0,289352;0,434028;0;270,585;;1610,91
414;0,5;60;274,942;270,124;270,1;340;0,289352;0,434028;0;270,592;;1610,91
415;0,5;46;275,014;270,088;270,1;340;0,434028;0,434028;0;270,775;;1610,91
416;0,5;0;275,058;270,124;270,1;340;0,434028;0,289352;0;270,788;;1610,91
417;0,5;0;274,899;270,103;270,1;340;0,434028;0,434028;0;270,771;;1610,91
418;0,5;7;274,841;270,103;270,1;340;0,289352;0,434028;0;270,746;;1610,91
419;0,5;0;274,826;270,153;270,1;340;0,289352;0,434028;0;270,745;;1610,91
420;0,5;0;274,913;270,088;270,1;340;0,289352;0,434028;0;270,739;;1610,91
421;0,5;0;274,986;270,103;270,1;340;0,289352;0,434028;0;270,742;;1610,91
422;0,5;5;275,043;270,081;270,1;340;0,289352;0,434028;0;270,743;;1610,91
423;0,5;12;275,174;269,987;270,1;340;0,289352;0,289352;0;270,72;;1610,91
424;0,5;21;274,638;270,11;270,1;340;0,289352;0,289352;0;270,709;;1610,91
425;0,5;19;274,653;270,146;270,1;340;0,289352;0,434028;0;270,715;;1610,91
426;0,5;0;274,378;270,197;270,1;340;0,289352;0,434028;0;270,934;;1610,91
427;0,5;0;274,291;270,218;270,1;340;0,289352;0,289352;0;270,903;;1610,91
428;0,5;3;274,363;270,211;270,1;340;0,289352;0,434028;0;270,858;;1610,91
429;0,5;22;274,45;270,197;270,1;340;0,289352;0,289352;0;270,829;;1610,91
430;0,5;33;274,494;270,182;270,1;340;0,289352;0,434028;0;270,815;;1610,91
431;0,5;0;274,392;270,168;270,1;340;0,289352;0,434028;0;270,819;;1610,91
432;0,5;0;274,248;270,124;270,1;340;0,289352;0,434028;0;270,805;;1610,91
433;0,5;0;274,349;269,828;270,1;340;0,289352;0,289352;0;270,801;;1610,91
434;0,5;0;273,756;269,828;270,1;340;0,289352;0,289352;0;270,795;;1610,91
435;0,5;2;273,843;270,197;270,1;340;0,289352;0,289352;0;270,821;;1610,91
436;0,5;21;274,219;269,777;270,1;340;0,289352;0,434028;0;270,845;;1610,91
437;0,5;44;274,117;269,763;270,1;340;0,289352;0,434028;0;270,821;;1610,91
438;0,5;78;273,886;269,763;270,1;340;0,289352;0,434028;0;270,81;;1610,91
439;0,5;113;273,785;269,755;270,1;340;0,289352;0,434028;0;270,804;;1610,91
440;0,5;129;273,683;269,821;270,1;340;0,289352;0,434028;0;270,803;;1610,91
441;0,5;122;274,103;269,828;270,1;340;0,289352;0,434028;0;270,803;;1610,91
442;0,5;120;274,161;269,813;270,1;340;0,289352;0,434028;0;270,8;;1610,91
443;0,5;120;274,19;269,799;270,1;340;0,289352;0,434028;0;270,8;;1610,91
444;0,5;118;274,175;269,784;270,1;340;0,289352;0,434028;0;270,8;;1610,91
445;0,5;113;274,45;269,784;270,1;340;0,289352;0,289352;0;270,8;;1610,91
446;0,5;114;274,306;270,052;270,1;340;0,289352;0,434028;0;270,8;;1610,91
447;0,5;113;274,262;270,038;270,1;340;0,289352;0,434028;0;270,801;;1610,91
448;0,5;74;274,566;270,095;270,1;340;0,289352;0,434028;0;270,795;;1610,91
449;0,5;54;274,624;270,146;270,1;340;0,289352;0,289352;0;270,798;;1610,91
450;0,5;43;275,521;270,088;270,1;340;0,289352;0,434028;0;270,802;;1610,91
451;0,5;37;275,492;270,059;270,1;340;0,289352;0,434028;0;270,807;;1610,91
452;0,5;7;276,056;270,03;270,1;340;0,289352;0,434028;0;270,803;;1610,91
453;0,5;0;275,984;269,763;270,1;340;0,289352;0,434028;0;270,798;;1610,91
454;0,5;3;276,302;269,77;270,1;340;0,289352;0,434028;0;270,788;;1610,91
455;0,5;18;276,345;269,806;270,1;340;0,289352;0,289352;0;270,762;;1610,91
456;0,5;33;276,418;269,828;270,1;340;0,289352;0,434028;0;270,762;;1610,91
457;0,5;39;276,505;269,821;270,1;340;0,289352;0,434028;0;270,768;;1610,91
458;0,5;47;276,548;269,806;270,1;340;0,289352;0,434028;0;270,772;;1610,91
459;0,5;54;276,476;269,792;270,1;340;0,289352;0,289352;0;270,778;;1610,91
460;0,5;49;276,36;269,777;270,1;340;0,289352;0,434028;0;270,781;;1610,91
461;0,5;47;276,331;269,763;270,1;340;0,289352;0,289352;0;270,783;;1610,91
462;0,5;55;277,156;269,755;270,1;340;0,289352;0,434028;0;270,779;;1610,91
463;0,5;50;277,199;269,784;270,1;340;0,289352;0,434028;0;270,789;;1610,91
464;0,5;46;277,228;269,828;270,1;340;0,289352;0,434028;0;270,791;;1610,91
465;0,5;41;276,794;269,806;270,1;340;0,289352;0,434028;0;270,79;;1610,91
466;0,5;39;276,823;269,799;270,1;340;0,289352;0,434028;0;270,793;;1610,91
467;0,5;39;276,736;269,784;270,1;340;0,289352;0,289352;0;270,794;;1610,91
468;0,5;38;276,635;269,77;270,1;340;0,434028;0,434028;0;270,797;;1610,91
469;0,5;40;276,649;269,763;270,1;340;0,289352;0,434028;0;270,798;;1610,91
470;0,5;42;277,373;269,755;270,1;340;0,289352;0,434028;0;270,798;;1610,91
471;0,5;39;277,445;269,784;270,1;340;0,289352;0,434028;0;270,798;;1610,91
472;0,5;31;277,503;269,828;270,1;340;0,289352;0,289352;0;270,8;;1610,91
473;0,5;30;277,532;269,828;270,1;340;0,289352;0,289352;0;270,804;;1610,91
474;0,5;30;277,532;269,813;270,1;340;0,289352;0,289352;0;270,804;;1610,91
475;0,5;33;277,286;269,799;270,1;340;0,289352;0,289352;0;270,804;;1610,91
476;0,5;28;277,3;269,784;270,1;340;0,289352;0,289352;0;270,804;;1610,91
477;0,5;26;277,402;269,77;270,1;340;0,289352;0,289352;0;270,808;;1610,91
478;0,5;28;277,474;269,755;270,1;340;0,289352;0,289352;0;270,81;;1610,91
479;0,5;30;277,561;269,763;270,1;340;0,434028;0,289352;0;270,809;;1610,91
480;0,5;26;277,431;269,828;270,1;340;0,289352;0,289352;0;270,811;;1610,91
481;0,5;25;277,3;269,821;270,1;340;0,289352;0,289352;0;270,81;;1610,91
482;0,5;28;277,315;269,799;270,1;340;0,289352;0,289352;0;270,812;;1610,91
483;0,5;28;277,387;269,784;270,1;340;0,289352;0,289352;0;270,81;;1610,91
484;0,5;28;277,459;270,03;270,1;340;0,289352;0,289352;0;270,81;;1610,91
485;0,5;30;276,823;270,038;270,1;340;0,289352;0,289352;0;270,809;;1610,91
486;0,5;0;276,78;270,052;270,1;340;0,289352;0,434028;0;270,802;;1610,91
487;0,5;0;276,664;270,074;270,1;340;0,289352;0,434028;0;270,802;;1610,91
488;0,5;0;276,562;270,117;270,1;340;0,289352;0,434028;0;270,802;;1610,91
489;0,5;0;276,534;270,146;270,1;340;0,289352;0,289352;0;270,802;;1610,91
490;0,5;0;276,591;270,182;270,1;340;0,289352;0,289352;0;270,802;;1610,91
491;0,5;0;276,635;270,161;270,1;340;0,289352;0,289352;0;270,802;;1610,91
492;0,5;0;276,693;270,124;270,1;340;0,289352;0,289352;0;270,802;;1610,91
493;0,5;0;276,751;270,124;270,1;340;0,289352;0,289352;0;270,802;;1610,91
494;0,5;0;276,562;270,103;270,1;340;0,289352;0,289352;0;270,802;;1610,91
495;0,5;0;276,418;269,886;270,1;340;0,289352;0,434028;0;270,799;;1610,91
496;0,5;0;276,317;269,922;270,1;340;0,289352;0,289352;0;270,799;;1610,91
497;0,5;0;276,331;269,944;270,1;340;0,289352;0,289352;0;270,799;;1610,91
498;0,5;0;276,042;269,936;270,1;340;0,289352;0,289352;0;270,799;;1610,91
499;0,5;0;276,114;269,922;270,1;340;0,289352;0,289352;0;270,798;;1610,91
500;0,5;7;276,143;269,907;270,1;340;0,289352;0,289352;0;270,783;;1610,91
501;0,5;0;276,157;269,886;270,1;340;0,289352;0,289352;0;270,781;;1610,91
502;0,5;0;275,405;269,886;270,1;340;0,289352;0,289352;0;270,783;;1610,91
503;0,5;0;275,275;269,893;270,1;340;0,289352;0,289352;0;270,785;;1610,91
504;0,5;0;275,231;269,958;270,1;340;0,289352;0,289352;0;270,787;;1610,91
505;0,5;0;275,405;270,197;270,1;340;0,289352;0,289352;0;270,788;;1610,91
506;0,5;0;274,87;269,973;270,1;340;0,289352;0,289352;0;270,792;;1610,91
507;0,5;3;275,188;270,009;270,1;340;0,289352;0,289352;0;270,819;;1610,91
508;0,5;19;275,203;270,001;270,1;340;0,289352;0,289352;0;270,804;;1610,91
509;0,5;32;275,159;269,958;270,1;340;0,289352;0,289352;0;270,809;;1610,91
510;0,5;30;274,291;269,973;270,1;340;0,289352;0,289352;0;270,81;;1610,91
511;0,5;26;274,277;270,016;270,1;340;0,289352;0,289352;0;270,812;;1610,91
512;0,5;28;274,349;269,965;270,1;340;0,289352;0,289352;0;270,813;;1610,91
513;0,5;28;274,421;269,951;270,1;340;0,289352;0,289352;0;270,812;;1610,91
514;0,5;26;274,479;269,929;270,1;340;0,289352;0,289352;0;270,817;;1610,91
515;0,5;47;274,465;269,907;270,1;340;0,289352;0,289352;0;270,822;;1610,91
516;0,5;65;273,51;270,124;270,1;340;0,289352;0,289352;0;270,825;;1610,91
517;0,5;77;273,51;270,153;270,1;340;0,289352;0,289352;0;270,822;;1610,91
518;0,5;56;273,539;270,103;270,1;340;0,289352;0,289352;0;270,826;;1610,91
519;0,5;41;273,626;270,081;270,1;340;0,289352;0,289352;0;270,833;;1610,91
520;0,5;33;274,45;270,088;270,1;340;0,289352;0,289352;0;270,835;;1610,91
521;0,5;7;274,494;270,117;270,1;340;0,289352;0,289352;0;270,836;;1610,91
522;0,5;0;274,349;270,117;270,1;340;0,289352;0,289352;0;270,84;;1610,91
523;0,5;3;274,248;270,139;270,1;340;0,289352;0,289352;0;270,867;;1610,91
524;0,5;23;274,306;270,168;270,1;340;0,289352;0,289352;0;270,879;;1610,91
525;0,5;44;274,407;270,218;270,1;340;0,289352;0,289352;0;270,867;;1610,91
526;0,5;35;274,494;269,936;270,1;340;0,434028;0,289352;0;270,871;;1610,91
527;0,5;6;274,407;269,893;270,1;340;0,289352;0,289352;0;270,871;;1610,91
528;0,5;0;274,277;269,893;270,1;340;0,289352;0,289352;0;270,878;;1610,91
529;0,5;0;274,277;269,893;270,1;340;0,289352;0,289352;0;270,88;;1610,91
